time_sec_index,time_sec_from_utc,UTC_Time,Accel_x_ms2,Accel_y_ms2,Accel_z_ms2,gyro_x_raw,gyro_y_raw,gyro_z_raw,dt_utc
43.1,42.644,2026-05-21 17:00:00.112,-1.8482040000000002,0.6278400000000001,9.563769,-3.0,-2.2,-3.5,0.019
43.12,42.664,2026-05-21 17:00:00.132,-1.8089640000000002,0.6199920000000001,9.547092000000001,-2.6,-1.3,-1.5,0.02
43.14,42.684,2026-05-21 17:00:00.152,-1.9070640000000003,0.599391,9.328329,-2.3,1.2,-2.3,0.02
43.160000000000004,42.704,2026-05-21 17:00:00.172,-1.886463,0.5611320000000001,9.135072000000001,0.9,-0.3,-2.5,0.02
43.18,42.723,2026-05-21 17:00:00.191,-1.720674,0.668061,9.37836,4.9,0.1,-2.3,0.019
43.2,42.743,2026-05-21 17:00:00.211,-1.845261,0.8770140000000001,9.758988,4.7,1.5,0.4,0.02
43.22,42.763,2026-05-21 17:00:00.231,-2.145447,1.01043,9.807057,2.9,1.1,1.2,0.02
43.24,42.785,2026-05-21 17:00:00.253,-2.151333,0.949608,9.743292000000002,1.6,-0.9,-2.3,0.022
43.26,42.802,2026-05-21 17:00:00.270,-2.139561,0.8887860000000001,9.774684,1.0,-0.2,-2.2,0.017
43.28,42.823,2026-05-21 17:00:00.291,-2.101302,0.8426790000000001,9.74133,0.0,0.8,-2.1,0.021
43.300000000000004,42.843,2026-05-21 17:00:00.311,-2.0336130000000003,0.751446,9.655002000000001,0.0,0.1,-2.1,0.02
43.32,42.862,2026-05-21 17:00:00.330,-1.980639,0.790686,9.578484,0.3,-0.3,-1.5,0.019
43.34,42.882,2026-05-21 17:00:00.350,-2.022822,0.828945,9.617723999999999,0.1,0.1,-2.0,0.02
43.36,42.901,2026-05-21 17:00:00.369,-1.9374750000000003,0.714168,9.497061,0.5,-1.3,-4.1,0.019
43.38,42.921,2026-05-21 17:00:00.389,-1.80504,0.6955290000000001,9.666774,-0.5,-2.0,-0.8,0.02
43.4,42.94,2026-05-21 17:00:00.408,-1.928646,0.74556,9.520605000000002,0.1,0.7,-0.9,0.019
43.42,42.961,2026-05-21 17:00:00.429,-1.9816200000000002,0.8466030000000001,9.738387000000001,0.7,0.2,-2.4,0.021
43.44,42.981,2026-05-21 17:00:00.449,-1.884501,0.8230590000000001,9.698166,-1.0,-0.7,-2.3,0.02
43.46,43.005,2026-05-21 17:00:00.473,-1.930608,0.7475220000000001,9.628515,-1.6,0.2,0.0,0.024
43.480000000000004,43.02,2026-05-21 17:00:00.488,-2.1277890000000004,0.7092630000000001,9.472536,-2.3,2.4,-0.7,0.015
43.5,43.04,2026-05-21 17:00:00.508,-2.015955,0.703377,9.305766,0.8,-1.1,-3.5,0.02
43.52,43.059,2026-05-21 17:00:00.527,-1.85409,0.8887860000000001,9.758988,0.5,-2.5,0.2,0.019
43.54,43.079,2026-05-21 17:00:00.547,-2.1719340000000003,0.910368,9.677565000000001,-1.3,2.0,0.0,0.02
43.56,43.099,2026-05-21 17:00:00.567,-2.133675,0.8063820000000002,9.519624,-0.8,0.0,-4.6,0.02
43.58,43.119,2026-05-21 17:00:00.587,-1.983582,0.80442,9.651078,-0.4,-1.8,-0.3,0.02
43.6,43.139,2026-05-21 17:00:00.607,-1.9561140000000001,0.818154,9.59418,-1.9,-0.7,-0.2,0.02
43.62,43.159,2026-05-21 17:00:00.627,-1.868805,0.722997,9.483327000000001,-0.6,0.0,-2.4,0.02
43.64,43.179,2026-05-21 17:00:00.647,-1.920798,0.7691040000000001,9.534339000000001,1.6,1.5,-0.1,0.02
43.660000000000004,43.199,2026-05-21 17:00:00.667,-2.0296890000000003,0.839736,9.667755000000001,0.0,0.6,0.0,0.02
43.68,43.221,2026-05-21 17:00:00.689,-2.0296890000000003,0.7818570000000001,9.604971,-0.9,-1.6,-1.3,0.022
43.7,43.239,2026-05-21 17:00:00.707,-1.8560519999999998,0.6867000000000001,9.511776000000001,-0.1,-2.1,-2.3,0.018
43.72,43.258,2026-05-21 17:00:00.726,-1.826622,0.7347690000000001,9.666774,0.9,-0.3,0.0,0.019
43.74,43.278,2026-05-21 17:00:00.746,-2.11896,0.972171,9.875727000000001,0.3,1.9,0.8,0.02
43.76,43.297,2026-05-21 17:00:00.765,-2.243547,0.9064440000000001,9.68247,-1.9,1.0,-1.4,0.019
43.78,43.317,2026-05-21 17:00:00.785,-2.122884,0.7740090000000002,9.588294,-2.3,-1.2,-2.0,0.02
43.800000000000004,43.337,2026-05-21 17:00:00.805,-1.9767150000000002,0.707301,9.519624,-1.7,1.7,-2.2,0.02
43.82,43.357,2026-05-21 17:00:00.825,-2.080701,0.7004340000000001,9.444087,-1.4,1.6,-1.0,0.02
43.84,43.376,2026-05-21 17:00:00.844,-1.9620000000000002,0.6749280000000001,9.293013,-0.5,-0.5,-3.0,0.019
43.86,43.397,2026-05-21 17:00:00.865,-1.917855,0.844641,9.700128,0.2,-2.8,0.0,0.021
43.88,43.417,2026-05-21 17:00:00.885,-2.0512710000000003,1.011411,9.857088,-0.7,-1.8,-0.2,0.02
43.9,43.437,2026-05-21 17:00:00.905,-2.08953,0.982962,9.796266000000001,-2.7,-0.4,-2.4,0.02
43.92,43.456,2026-05-21 17:00:00.924,-2.059119,0.768123,9.620667000000001,-4.0,-1.8,-3.6,0.019
43.94,43.476,2026-05-21 17:00:00.944,-1.998297,0.616068,9.443106,-4.2,-3.0,-3.8,0.02
43.96,43.496,2026-05-21 17:00:00.964,-1.7442180000000003,0.486576,9.394056,-2.1,-4.1,-2.2,0.02
43.980000000000004,43.515,2026-05-21 17:00:00.983,-1.81485,0.714168,9.468612,0.9,-0.4,1.5,0.019
44.0,43.535,2026-05-21 17:00:01.003,-2.1964590000000004,1.036917,9.740349,1.3,2.4,-0.3,0.02
44.02,43.555,2026-05-21 17:00:01.023,-2.2278510000000002,1.013373,9.730539,-2.0,-1.3,-3.5,0.02
44.04,43.575,2026-05-21 17:00:01.043,-2.013993,0.7190730000000001,9.638325,-2.9,-4.0,-2.7,0.02
44.06,43.594,2026-05-21 17:00:01.062,-1.9374750000000003,0.7298640000000001,9.651078,0.0,1.9,-0.7,0.019
44.08,43.614,2026-05-21 17:00:01.082,-2.021841,0.8112870000000001,9.703071,-0.2,3.4,-2.5,0.02
44.1,43.634,2026-05-21 17:00:01.102,-1.9570950000000003,0.664137,9.610857000000001,-2.5,-1.1,-3.1,0.02
44.12,43.654,2026-05-21 17:00:01.122,-1.9168740000000002,0.49442400000000003,9.482346000000001,-3.1,-1.8,-1.5,0.02
44.14,43.674,2026-05-21 17:00:01.142,-1.8884250000000002,0.530721,9.411714,-1.7,-0.7,-1.4,0.02
44.160000000000004,43.693,2026-05-21 17:00:01.161,-1.753047,0.6621750000000001,9.593199,-0.5,-3.0,-1.8,0.019
44.18,43.713,2026-05-21 17:00:01.181,-1.7108640000000002,0.7494840000000002,9.74133,-1.3,-1.6,0.5,0.02
44.2,43.732,2026-05-21 17:00:01.200,-1.9080450000000002,0.818154,9.751140000000001,-2.0,0.4,2.0,0.019
44.22,43.753,2026-05-21 17:00:01.221,-2.042442,0.7985340000000001,9.688356,-2.3,1.1,0.2,0.021
44.24,43.772,2026-05-21 17:00:01.240,-2.083644,0.762237,9.591237000000001,-3.4,1.0,0.5,0.019
44.26,43.793,2026-05-21 17:00:01.261,-2.1925350000000003,0.812268,9.44703,-1.7,-0.4,-0.1,0.021
44.28,43.812,2026-05-21 17:00:01.280,-2.078739,0.860337,9.616743,-1.6,-0.7,-1.9,0.019
44.300000000000004,43.832,2026-05-21 17:00:01.300,-2.065005,0.7720470000000001,9.534339000000001,-1.6,0.6,-1.1,0.02
44.32,43.852,2026-05-21 17:00:01.320,-2.009088,0.7416360000000001,9.56475,-1.0,0.2,-1.8,0.02
44.34,43.872,2026-05-21 17:00:01.340,-2.087568,0.673947,9.551016,-1.3,0.7,-1.0,0.02
44.36,43.891,2026-05-21 17:00:01.359,-2.052252,0.672966,9.579465,0.1,-0.4,-2.6,0.019
44.38,43.911,2026-05-21 17:00:01.379,-2.0640240000000003,0.7298640000000001,9.693261,-1.0,-1.1,-1.4,0.02
44.4,43.931,2026-05-21 17:00:01.399,-1.982601,0.713187,9.669717,-1.4,-1.0,-3.4,0.02
44.42,43.951,2026-05-21 17:00:01.419,-1.928646,0.5405310000000001,9.531396,-2.1,0.5,-1.5,0.02
44.44,43.97,2026-05-21 17:00:01.438,-1.9600380000000002,0.522873,9.384246000000001,-0.7,0.9,-1.7,0.019
44.46,43.99,2026-05-21 17:00:01.458,-2.04048,0.580752,9.433296,0.9,-1.8,-1.1,0.02
44.480000000000004,44.009,2026-05-21 17:00:01.477,-2.036556,0.6003720000000001,9.519624,0.7,-2.1,-2.3,0.019
44.5,44.029,2026-05-21 17:00:01.497,-2.055195,0.7651800000000001,9.59418,2.0,-0.1,-1.0,0.02
44.52,44.05,2026-05-21 17:00:01.518,-2.084625,0.975114,9.862974000000001,1.5,0.3,-1.2,0.021
44.54,44.069,2026-05-21 17:00:01.537,-2.005164,0.827964,9.869841000000001,-2.2,-0.8,-3.3,0.019
44.56,44.089,2026-05-21 17:00:01.557,-2.048328,0.597429,9.551016,-2.1,0.7,-1.7,0.02
44.58,44.109,2026-05-21 17:00:01.577,-2.1277890000000004,0.6582509999999999,9.458802,0.0,0.7,-2.3,0.02
44.6,44.129,2026-05-21 17:00:01.597,-1.9884870000000001,0.763218,9.612819,-0.4,-0.9,-3.5,0.02
44.62,44.148,2026-05-21 17:00:01.616,-1.910007,0.7651800000000001,9.626553,-1.3,-2.5,-3.2,0.019
44.64,44.168,2026-05-21 17:00:01.636,-1.859976,0.787743,9.767817,-2.1,-2.6,-1.0,0.02
44.660000000000004,44.194,2026-05-21 17:00:01.662,-2.0385180000000003,0.782838,9.64323,-3.4,1.2,-0.3,0.026
44.68,44.207,2026-05-21 17:00:01.675,-1.9865250000000003,0.7710659999999999,9.600066,-1.9,1.1,-2.3,0.013
44.7,44.228,2026-05-21 17:00:01.696,-2.0296890000000003,0.663156,9.533358,-2.4,-0.7,-1.5,0.021
44.72,44.248,2026-05-21 17:00:01.716,-2.022822,0.514044,9.382284,-2.2,-2.1,-2.2,0.02
44.74,44.267,2026-05-21 17:00:01.735,-1.8639000000000001,0.43164,9.370512000000002,-0.2,-1.7,-2.8,0.019
44.76,44.287,2026-05-21 17:00:01.755,-1.917855,0.524835,9.428391000000001,1.0,0.0,0.0,0.02
44.78,44.307,2026-05-21 17:00:01.775,-2.053233,0.613125,9.453897000000001,1.8,-0.8,-0.1,0.02
44.800000000000004,44.327,2026-05-21 17:00:01.795,-2.070891,0.678852,9.551016,2.6,-0.6,-0.9,0.02
44.82,44.346,2026-05-21 17:00:01.814,-1.995354,0.8093250000000001,9.747216000000002,2.5,0.2,0.0,0.019
44.84,44.367,2026-05-21 17:00:01.835,-2.154276,0.987867,9.941454000000002,1.6,-0.2,-0.3,0.021
44.86,44.386,2026-05-21 17:00:01.854,-2.194497,0.90252,9.856107000000002,-1.2,0.2,-2.7,0.019
44.88,44.412,2026-05-21 17:00:01.880,-2.0296890000000003,0.6837570000000001,9.607914,-2.4,-1.0,-3.9,0.026
44.9,44.426,2026-05-21 17:00:01.894,-1.9129500000000002,0.513063,9.48627,-2.2,-3.2,-3.4,0.014
44.92,44.445,2026-05-21 17:00:01.913,-1.7756100000000001,0.49736700000000006,9.374436000000001,-0.5,-1.0,-2.0,0.019
44.94,44.466,2026-05-21 17:00:01.934,-1.8128880000000003,0.626859,9.562788000000001,1.4,0.9,-0.6,0.021
44.96,44.485,2026-05-21 17:00:01.953,-2.037537,0.828945,9.648135000000002,0.7,0.4,0.1,0.019
44.980000000000004,44.505,2026-05-21 17:00:01.973,-2.035575,0.7475220000000001,9.604971,-0.5,-2.1,-2.0,0.02
45.0,44.525,2026-05-21 17:00:01.993,-1.88352,0.70632,9.557883,0.0,0.0,-0.2,0.02
45.02,44.545,2026-05-21 17:00:02.013,-2.112093,0.793629,9.606933,0.2,1.8,0.9,0.02
45.04,44.564,2026-05-21 17:00:02.032,-2.0924730000000005,0.697491,9.48627,0.6,0.0,-3.0,0.019
45.06,44.584,2026-05-21 17:00:02.052,-1.9767150000000002,0.6857190000000001,9.57456,0.9,-0.8,-1.5,0.02
45.08,44.603,2026-05-21 17:00:02.071,-1.949247,0.7691040000000001,9.600066,1.3,0.5,-1.6,0.019
45.1,44.624,2026-05-21 17:00:02.092,-2.021841,0.763218,9.723672,-0.5,-0.9,-1.1,0.021
45.12,44.644,2026-05-21 17:00:02.112,-2.0601,0.587619,9.42741,-1.4,-0.7,-1.6,0.02
45.14,44.663,2026-05-21 17:00:02.131,-1.978677,0.5032530000000001,9.371493,0.8,-0.9,-3.1,0.019
45.160000000000004,44.683,2026-05-21 17:00:02.151,-1.954152,0.602334,9.54513,2.0,-1.8,-2.2,0.02
45.18,44.703,2026-05-21 17:00:02.171,-1.881558,0.717111,9.646173,0.4,-3.2,-1.2,0.02
45.2,44.723,2026-05-21 17:00:02.191,-1.973772,0.858375,9.715824,0.3,-3.3,0.8,0.02
45.22,44.742,2026-05-21 17:00:02.210,-2.179782,1.021221,9.78057,1.5,0.8,-0.2,0.019
45.24,44.762,2026-05-21 17:00:02.230,-2.243547,1.004544,9.805095000000001,0.0,1.5,-3.2,0.02
45.26,44.781,2026-05-21 17:00:02.249,-2.059119,0.783819,9.530415000000001,-1.4,-2.3,-4.8,0.019
45.28,44.801,2026-05-21 17:00:02.269,-1.8285840000000002,0.597429,9.494118,-1.2,-2.6,-3.7,0.02
45.300000000000004,44.822,2026-05-21 17:00:02.290,-1.8099450000000001,0.680814,9.607914,0.1,1.0,-1.3,0.021
45.32,44.842,2026-05-21 17:00:02.310,-1.8236790000000003,0.6817950000000002,9.615762000000002,0.0,1.4,-1.2,0.02
45.34,44.861,2026-05-21 17:00:02.329,-1.8413369999999998,0.6955290000000001,9.611838,0.0,-0.3,-1.2,0.019
45.36,44.881,2026-05-21 17:00:02.349,-1.9060830000000002,0.663156,9.578484,0.4,0.7,-0.1,0.02
45.38,44.9,2026-05-21 17:00:02.368,-2.022822,0.8014770000000001,9.631458,0.3,0.3,-0.9,0.019
45.4,44.921,2026-05-21 17:00:02.389,-2.042442,0.854451,9.677565000000001,-0.5,1.2,-1.0,0.021
45.42,44.936,2026-05-21 17:00:02.404,-2.08953,0.8093250000000001,9.599085,-2.2,0.0,-1.3,0.015
45.44,44.964,2026-05-21 17:00:02.432,-2.032632,0.717111,9.578484,-2.2,-3.1,-1.2,0.028
45.46,44.98,2026-05-21 17:00:02.448,-2.084625,0.7651800000000001,9.575541,-2.5,-1.8,-0.3,0.016
45.480000000000004,45.0,2026-05-21 17:00:02.468,-2.0130120000000002,0.7180920000000001,9.563769,-0.6,0.2,-4.1,0.02
45.5,45.02,2026-05-21 17:00:02.488,-1.948266,0.701415,9.604971,-1.2,0.3,-0.4,0.02
45.52,45.039,2026-05-21 17:00:02.507,-2.036556,0.64746,9.443106,-0.4,-1.4,-1.6,0.019
45.54,45.059,2026-05-21 17:00:02.527,-1.982601,0.6258779999999999,9.448992,0.8,0.2,-1.7,0.02
45.56,45.079,2026-05-21 17:00:02.547,-1.9875060000000002,0.714168,9.60399,1.2,0.5,-0.2,0.02
45.58,45.098,2026-05-21 17:00:02.566,-2.085606,0.7867620000000001,9.626553,0.4,-0.4,-0.1,0.019
45.6,45.118,2026-05-21 17:00:02.586,-2.07972,0.7494840000000002,9.529434,1.6,-1.0,-2.2,0.02
45.62,45.138,2026-05-21 17:00:02.606,-2.0679480000000003,0.8328690000000001,9.736425,2.3,-0.7,-1.7,0.02
45.64,45.158,2026-05-21 17:00:02.626,-1.9718100000000003,0.890748,9.875727000000001,-0.3,-0.1,-2.3,0.02
45.660000000000004,45.179,2026-05-21 17:00:02.647,-1.9021590000000002,0.707301,9.651078,-2.3,-0.6,-2.0,0.021
45.68,45.198,2026-05-21 17:00:02.666,-2.022822,0.6768900000000001,9.566712,-1.3,-1.4,-1.0,0.019
45.7,45.217,2026-05-21 17:00:02.685,-1.997316,0.713187,9.697185000000001,-1.1,-1.7,-3.3,0.019
45.72,45.237,2026-05-21 17:00:02.705,-1.954152,0.821097,9.737406,-2.5,-0.8,-1.6,0.02
45.74,45.256,2026-05-21 17:00:02.724,-1.975734,0.8063820000000002,9.609876,-4.6,-1.0,-0.8,0.019
45.76,45.276,2026-05-21 17:00:02.744,-2.0728530000000003,0.670023,9.389151000000002,-3.7,-2.3,-1.7,0.02
45.78,45.297,2026-05-21 17:00:02.765,-1.982601,0.5827140000000001,9.335196,-1.0,-0.9,-4.0,0.021
45.800000000000004,45.317,2026-05-21 17:00:02.785,-1.9669050000000001,0.6817950000000002,9.395037,0.0,0.4,-2.1,0.02
45.82,45.336,2026-05-21 17:00:02.804,-1.8786150000000001,0.803439,9.687375000000001,0.1,-2.2,-1.5,0.019
45.84,45.356,2026-05-21 17:00:02.824,-1.939437,0.69651,9.59418,-0.3,-0.7,0.6,0.02
45.86,45.376,2026-05-21 17:00:02.844,-2.042442,0.7445790000000001,9.612819,1.5,2.6,-0.9,0.02
45.88,45.396,2026-05-21 17:00:02.864,-2.112093,0.787743,9.699147,1.8,2.4,-3.0,0.02
45.9,45.415,2026-05-21 17:00:02.883,-1.965924,0.7720470000000001,9.67266,-0.1,-1.8,-3.3,0.019
45.92,45.435,2026-05-21 17:00:02.903,-1.8128880000000003,0.714168,9.642249,-0.9,-2.3,-1.6,0.02
45.94,45.454,2026-05-21 17:00:02.922,-1.954152,0.670023,9.573579,-0.5,0.9,-0.3,0.019
45.96,45.475,2026-05-21 17:00:02.943,-2.04048,0.6847380000000001,9.534339000000001,0.4,1.4,-1.6,0.021
45.980000000000004,45.495,2026-05-21 17:00:02.963,-2.044404,0.694548,9.536301000000002,1.2,-0.9,-1.6,0.02
46.0,45.514,2026-05-21 17:00:02.982,-2.008107,0.72594,9.605952000000002,1.0,-1.1,-1.9,0.019
46.02,45.534,2026-05-21 17:00:03.002,-1.9570950000000003,0.827964,9.795285000000002,0.4,-1.5,-1.8,0.02
46.04,45.553,2026-05-21 17:00:03.021,-2.0640240000000003,0.812268,9.726615,-1.7,-0.4,-0.7,0.019
46.06,45.573,2026-05-21 17:00:03.041,-2.0689290000000002,0.7543890000000001,9.633420000000001,-1.8,0.0,-2.6,0.02
46.08,45.594,2026-05-21 17:00:03.062,-1.910007,0.7239779999999999,9.607914,-1.1,0.2,-2.7,0.021
46.1,45.614,2026-05-21 17:00:03.082,-2.0473470000000002,0.713187,9.604971,-1.9,0.6,-0.7,0.02
46.12,45.633,2026-05-21 17:00:03.101,-2.087568,0.668061,9.389151000000002,-1.8,0.2,-2.4,0.019
46.14,45.653,2026-05-21 17:00:03.121,-1.962981,0.6484409999999999,9.426429,-0.7,-1.9,-2.1,0.02
46.160000000000004,45.672,2026-05-21 17:00:03.140,-1.948266,0.5846760000000001,9.404847,-0.3,-1.5,-1.0,0.019
46.18,45.692,2026-05-21 17:00:03.160,-1.946304,0.6190110000000001,9.455859,2.0,-0.5,-1.6,0.02
46.2,45.712,2026-05-21 17:00:03.180,-1.9816200000000002,0.788724,9.674622000000001,2.4,0.5,-0.1,0.02
46.22,45.737,2026-05-21 17:00:03.205,-2.022822,0.828945,9.725634,1.3,1.3,-1.2,0.025
46.24,45.752,2026-05-21 17:00:03.220,-2.065986,0.6445170000000001,9.655983,-1.4,0.0,-1.3,0.015
46.26,45.772,2026-05-21 17:00:03.240,-2.0973780000000004,0.5611320000000001,9.541206,-1.8,-1.1,-0.3,0.02
46.28,45.791,2026-05-21 17:00:03.259,-2.037537,0.6003720000000001,9.578484,-1.0,-0.4,-1.9,0.019
46.300000000000004,45.811,2026-05-21 17:00:03.279,-1.9865250000000003,0.38357100000000005,9.351873,-2.5,-0.4,-2.8,0.02
46.32,45.831,2026-05-21 17:00:03.299,-1.8432990000000002,0.119682,9.047763,-1.4,-3.3,-2.3,0.02
46.34,45.851,2026-05-21 17:00:03.319,-1.6029540000000002,0.06572700000000001,9.197856,1.7,-4.8,-0.1,0.02
46.36,45.871,2026-05-21 17:00:03.339,-1.555866,0.35316,9.479403,4.0,-4.3,2.9,0.02
46.38,45.89,2026-05-21 17:00:03.358,-1.8403559999999999,0.641574,9.725634,4.9,-2.4,3.5,0.019
46.4,45.91,2026-05-21 17:00:03.378,-2.1758580000000003,0.6916049999999999,9.810981,5.1,3.7,0.0,0.02
46.42,45.93,2026-05-21 17:00:03.398,-2.075796,0.430659,9.889461,-1.0,-4.7,-2.3,0.02
46.44,45.954,2026-05-21 17:00:03.422,-1.6480800000000002,-0.047088,9.742311,-9.3,-18.9,1.2,0.024
46.46,45.97,2026-05-21 17:00:03.438,-1.4508990000000002,-0.533664,9.752121,-11.6,-17.4,6.0,0.016
46.480000000000004,45.99,2026-05-21 17:00:03.458,-1.7638380000000002,-0.7416360000000001,9.645192000000002,-10.0,-9.7,9.1,0.02
46.5,46.009,2026-05-21 17:00:03.477,-1.715769,-0.70632,9.747216000000002,-6.7,-10.8,5.1,0.019
46.52,46.028,2026-05-21 17:00:03.496,-1.7442180000000003,-0.496386,10.700748,-3.0,-10.2,4.4,0.019
46.54,46.048,2026-05-21 17:00:03.516,-1.7756100000000001,-0.430659,11.571876,-6.3,0.7,-2.6,0.02
46.56,46.069,2026-05-21 17:00:03.537,-1.944342,-0.7406550000000001,11.456118,-18.7,2.2,-4.6,0.021
46.58,46.088,2026-05-21 17:00:03.556,-2.154276,-1.6510230000000001,10.969542,-20.6,-3.7,-5.9,0.019
46.6,46.108,2026-05-21 17:00:03.576,-2.233737,-1.509759,11.524788,-19.5,-5.7,-2.3,0.02
46.62,46.127,2026-05-21 17:00:03.595,-1.7648190000000001,-1.7108640000000002,11.769057,-21.9,0.0,-15.5,0.019
46.64,46.148,2026-05-21 17:00:03.616,-1.702035,-2.341647,11.276595,-24.5,16.0,-13.6,0.021
46.660000000000004,46.171,2026-05-21 17:00:03.639,-2.0630430000000004,-2.651643,10.929321,-26.1,20.4,-8.7,0.023
46.68,46.187,2026-05-21 17:00:03.655,-2.7330660000000004,-3.106827,10.461384,-33.4,11.0,-4.4,0.016
46.7,46.207,2026-05-21 17:00:03.675,-2.709522,-3.5149230000000005,9.621648,-38.6,-19.7,-3.4,0.02
46.72,46.227,2026-05-21 17:00:03.695,-1.7834580000000002,-3.052872,9.511776000000001,-15.2,-39.3,-11.0,0.02
46.74,46.246,2026-05-21 17:00:03.714,-2.1758580000000003,-2.461329,9.602028,10.7,-2.9,-23.8,0.019
46.76,46.266,2026-05-21 17:00:03.734,-2.513322,-1.7442180000000003,9.239058,28.6,40.2,-43.5,0.02
46.78,46.286,2026-05-21 17:00:03.754,-2.195478,-1.620612,8.439543,21.4,18.6,-44.2,0.02
46.800000000000004,46.306,2026-05-21 17:00:03.774,-0.9859050000000001,-1.029069,7.540947000000001,15.3,-20.5,-28.0,0.02
46.82,46.326,2026-05-21 17:00:03.794,-0.08436600000000001,0.056898,6.937632000000001,6.1,-17.6,-20.5,0.02
46.84,46.345,2026-05-21 17:00:03.813,0.524835,1.114416,7.686135,14.1,-3.5,-7.0,0.019
46.86,46.365,2026-05-21 17:00:03.833,1.2174209999999999,2.3387040000000003,8.424828,8.6,-12.4,16.1,0.02
46.88,46.386,2026-05-21 17:00:03.854,1.0732140000000001,3.3609060000000004,7.192692000000001,-14.6,-20.2,65.4,0.021
46.9,46.405,2026-05-21 17:00:03.873,-0.704358,5.948784,7.250571,-20.0,-55.7,133.0,0.019
46.92,46.424,2026-05-21 17:00:03.892,-2.812527,8.757387000000001,9.769779,-13.3,-107.5,146.0,0.019
46.94,46.444,2026-05-21 17:00:03.912,-2.363229,10.811601,11.71314,-40.3,-93.4,114.6,0.02
46.96,46.463,2026-05-21 17:00:03.931,-2.0473470000000002,10.252431,13.293531,43.1,-11.3,19.1,0.019
46.980000000000004,46.484,2026-05-21 17:00:03.952,-1.8285840000000002,9.491175,11.490453,14.0,50.9,-47.0,0.021
47.0,46.504,2026-05-21 17:00:03.972,-1.574505,7.529175,9.494118,-23.7,47.4,-42.1,0.02
47.02,46.524,2026-05-21 17:00:03.992,-0.7965720000000002,6.456942000000001,9.253772999999999,-29.9,-2.2,-47.6,0.02
47.04,46.543,2026-05-21 17:00:04.011,-0.6867000000000001,5.890905000000001,9.139977000000002,-25.4,-23.7,-29.7,0.019
47.06,46.563,2026-05-21 17:00:04.031,-0.750465,5.64075,9.205704,-16.4,11.8,-33.4,0.02
47.08,46.583,2026-05-21 17:00:04.051,-1.8217169999999998,4.999176000000001,8.720109,-12.2,50.5,-46.1,0.02
47.1,46.604,2026-05-21 17:00:04.072,-2.3308560000000003,4.651902000000001,8.327709,-10.6,31.5,-45.0,0.021
47.12,46.623,2026-05-21 17:00:04.091,-2.184687,3.8170710000000003,8.635743,-26.8,-25.0,-39.4,0.019
47.14,46.642,2026-05-21 17:00:04.110,-2.594745,2.3181030000000002,8.467992,-17.0,-28.9,-49.2,0.019
47.160000000000004,46.662,2026-05-21 17:00:04.130,-2.4721200000000003,0.722997,8.44641,-5.4,10.3,-77.7,0.02
47.18,46.682,2026-05-21 17:00:04.150,-0.999639,-0.381609,8.60337,-4.5,-6.4,-83.8,0.02
47.2,46.701,2026-05-21 17:00:04.169,0.066708,-0.949608,9.628515,-4.2,-57.7,-49.0,0.019
47.22,46.722,2026-05-21 17:00:04.190,-0.653346,-1.721655,10.259298000000001,1.1,-46.5,-26.6,0.021
47.24,46.742,2026-05-21 17:00:04.210,-0.746541,-3.226509,10.748817000000003,-0.4,-2.1,-36.8,0.02
47.26,46.761,2026-05-21 17:00:04.229,0.6494220000000002,-4.6185480000000005,9.225324,-10.2,-17.7,-48.5,0.019
47.28,46.78,2026-05-21 17:00:04.248,1.9943730000000002,-5.736888,9.428391000000001,-0.5,-38.9,-34.5,0.019
47.300000000000004,46.801,2026-05-21 17:00:04.269,1.699092,-6.572700000000001,9.671679000000001,25.9,3.8,-25.2,0.021
47.32,46.821,2026-05-21 17:00:04.289,1.9708290000000002,-6.774786000000001,8.851563,27.3,43.7,-13.8,0.02
47.34,46.84,2026-05-21 17:00:04.308,2.104245,-6.633522,9.644211,29.3,37.9,-3.9,0.019
47.36,46.86,2026-05-21 17:00:04.328,1.748142,-6.394158,9.422505000000001,38.9,3.9,9.2,0.02
47.38,46.88,2026-05-21 17:00:04.348,0.9339120000000001,-5.603472000000001,9.855126,37.6,0.1,13.2,0.02
47.4,46.9,2026-05-21 17:00:04.368,0.18737100000000004,-4.311495,10.978371000000001,34.1,11.8,13.0,0.02
47.42,46.919,2026-05-21 17:00:04.387,-0.017658,-2.8027170000000003,11.512035000000001,31.6,1.5,5.8,0.019
47.44,46.939,2026-05-21 17:00:04.407,0.3924,-1.658871,11.842632000000002,25.7,-0.2,3.2,0.02
47.46,46.959,2026-05-21 17:00:04.427,0.17756100000000002,-0.517968,11.801430000000002,10.8,18.0,13.0,0.02
47.480000000000004,46.978,2026-05-21 17:00:04.446,-0.6199920000000001,-0.18639,10.682109000000002,-3.9,23.5,25.2,0.019
47.5,46.998,2026-05-21 17:00:04.466,-1.456785,-0.328635,9.153711000000001,-9.1,14.6,24.3,0.02
47.52,47.018,2026-05-21 17:00:04.486,-1.8403559999999999,0.08534699999999999,8.996751000000001,3.6,9.4,15.1,0.02
47.54,47.038,2026-05-21 17:00:04.506,-1.71675,0.7386929999999999,9.724653,5.3,8.9,8.1,0.02
47.56,47.059,2026-05-21 17:00:04.527,-1.6932060000000002,0.8829,9.768798,0.3,10.5,3.6,0.021
47.58,47.078,2026-05-21 17:00:04.546,-1.509759,0.567999,9.282222,-1.0,8.8,-1.2,0.019
