UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz
2026_06_09_01_12_06.186,17.040001,0.99993885,-0.00787270,0.00280862,0.00724216,0.99987930,-0.01452765,0.00550286,0.01443921,0.99977112,0.01578511,-0.00573092,-0.01570375,0.99986029,-0.899877,-0.315316,-0.832476,9.924308,3.238572,-78.872475
2026_06_09_01_12_06.193,17.059999,0.99994045,-0.00791207,0.00282295,0.00696854,0.99988693,-0.01398092,0.00553530,0.01389158,0.99977767,0.01586253,-0.00575584,-0.01578384,0.99985886,-0.904467,-0.317174,-0.801145,1.569628,9.115188,-83.380501
2026_06_09_01_12_06.225,17.080000,0.99994183,-0.00796188,0.00285460,0.00669901,0.99989396,-0.01344269,0.00560219,0.01335178,0.99978346,0.01596109,-0.00581554,-0.01588459,0.99985695,-0.910241,-0.321007,-0.770301,-3.657841,14.321662,-86.930458
2026_06_09_01_12_06.232,17.100000,0.99994290,-0.00802274,0.00291455,0.00643761,0.99990010,-0.01292126,0.00572547,0.01282773,0.99978840,0.01608208,-0.00593206,-0.01600703,0.99985427,-0.917258,-0.328071,-0.740421,-5.827032,20.177536,-88.395729
2026_06_09_01_12_06.265,17.120001,0.99994367,-0.00809245,0.00299604,0.00618999,0.99990541,-0.01242778,0.00589155,0.01233080,0.99979240,0.01622108,-0.00609192,-0.01614690,0.99985105,-0.925275,-0.337588,-0.712142,-9.445129,26.424551,-87.579330
2026_06_09_01_12_06.271,17.139999,0.99994421,-0.00816928,0.00308263,0.00595726,0.99991000,-0.01196422,0.00606757,0.01186349,0.99979556,0.01637438,-0.00626224,-0.01630092,0.99984753,-0.934103,-0.347674,-0.685579,-14.244268,31.969704,-85.494194
2026_06_09_01_12_06.304,17.160000,0.99994451,-0.00825467,0.00317708,0.00574019,0.99991393,-0.01153219,0.00625903,0.01142729,0.99979782,0.01654490,-0.00644857,-0.01647195,0.99984354,-0.943905,-0.358645,-0.660822,-18.677492,36.147064,-83.339729
2026_06_09_01_12_06.312,17.180000,0.99994439,-0.00835088,0.00329733,0.00553811,0.99991691,-0.01113067,0.00650180,0.01102053,0.99979919,0.01673734,-0.00668680,-0.01666430,0.99983877,-0.954930,-0.372556,-0.637814,-22.493896,39.516346,-82.172592
2026_06_09_01_12_06.345,17.200001,0.99994397,-0.00846122,0.00345265,0.00535162,0.99991888,-0.01076108,0.00681435,0.01064422,0.99979955,0.01695845,-0.00699547,-0.01688454,0.99983299,-0.967554,-0.390465,-0.616636,-24.364758,43.552990,-83.497559
2026_06_09_01_12_06.351,17.219999,0.99994320,-0.00858014,0.00363629,0.00518435,0.99991977,-0.01043051,0.00718321,0.01030571,0.99979901,0.01719702,-0.00736114,-0.01712161,0.99982631,-0.981143,-0.411601,-0.597694,-24.348547,47.253540,-87.796593
2026_06_09_01_12_06.383,17.240000,0.99994218,-0.00869461,0.00384014,0.00504213,0.99991965,-0.01015045,0.00759215,0.01001690,0.99979794,0.01742694,-0.00776751,-0.01734949,0.99981934,-0.994206,-0.435035,-0.581648,-25.080753,50.219959,-91.200073
2026_06_09_01_12_06.390,17.260000,0.99994105,-0.00879395,0.00405755,0.00492831,0.99991852,-0.00992739,0.00802794,0.00978467,0.99979675,0.01762686,-0.00820130,-0.01754687,0.99981242,-1.005521,-0.460006,-0.568867,-28.453676,52.568085,-86.051567
2026_06_09_01_12_06.423,17.280001,0.99993968,-0.00888016,0.00428972,0.00483474,0.99991643,-0.00974509,0.00849305,0.00959272,0.99979556,0.01780074,-0.00866478,-0.01771778,0.99980551,-1.015320,-0.486657,-0.558423,-34.918133,54.326900,-73.579796
2026_06_09_01_12_06.430,17.299999,0.99993825,-0.00896469,0.00454528,0.00474932,0.99991357,-0.00957955,0.00900485,0.00941656,0.99979419,0.01797144,-0.00917516,-0.01788509,0.99979794,-1.024913,-0.515985,-0.548939,-39.883934,54.949306,-60.262833
2026_06_09_01_12_06.463,17.320000,0.99993652,-0.00905364,0.00483043,0.00467327,0.99990964,-0.00943341,0.00957564,0.00925848,0.99979240,0.01815129,-0.00974488,-0.01806099,0.99978942,-1.035000,-0.548692,-0.540567,-40.466682,54.936558,-50.787556
2026_06_09_01_12_06.470,17.340000,0.99993438,-0.00914332,0.00514068,0.00461593,0.99990451,-0.00932526,0.01019627,0.00913724,0.99979019,0.01833290,-0.01036509,-0.01823799,0.99977994,-1.045151,-0.584256,-0.534373,-40.684887,55.299091,-44.517170
2026_06_09_01_12_06.502,17.360001,0.99993211,-0.00922888,0.00545875,0.00457977,0.99989843,-0.00925967,0.01083223,0.00905816,0.99978769,0.01850650,-0.01100130,-0.01840650,0.99977005,-1.054816,-0.620699,-0.530618,-42.290318,55.273323,-37.664841
2026_06_09_01_12_06.509,17.379999,0.99992961,-0.00930874,0.00577069,0.00456275,0.99989176,-0.00923229,0.01145563,0.00901742,0.99978507,0.01866882,-0.01162552,-0.01856350,0.99976009,-1.063822,-0.656422,-0.529052,-42.590324,54.162949,-31.317083
2026_06_09_01_12_06.544,17.400000,0.99992710,-0.00938063,0.00607840,0.00457124,0.99988431,-0.00925586,0.01207014,0.00902778,0.99978220,0.01881547,-0.01224167,-0.01870433,0.99975014,-1.071901,-0.691636,-0.530407,-40.383282,51.696861,-24.409187
2026_06_09_01_12_06.549,17.420000,0.99992442,-0.00944288,0.00639002,0.00461156,0.99987578,-0.00934310,0.01269198,0.00910174,0.99977911,0.01894326,-0.01286617,-0.01882539,0.99974000,-1.078848,-0.727270,-0.535411,-41.509098,49.088936,-15.152042
2026_06_09_01_12_06.582,17.440001,0.99992150,-0.00949696,0.00670504,0.00467380,0.99986637,-0.00947423,0.01332025,0.00921952,0.99977595,0.01905510,-0.01349779,-0.01892975,0.99972969,-1.084838,-0.763273,-0.542929,-46.385838,46.281609,-4.965191
2026_06_09_01_12_06.589,17.459999,0.99991870,-0.00954344,0.00700877,0.00474687,0.99985671,-0.00962673,0.01392580,0.00935918,0.99977279,0.01915186,-0.01410700,-0.01901878,0.99971962,-1.089950,-0.797974,-0.551674,-48.618397,42.652454,4.400879
2026_06_09_01_12_06.622,17.480000,0.99991590,-0.00958070,0.00728793,0.00482912,0.99984711,-0.00979707,0.01448209,0.00951778,0.99976981,0.01923017,-0.01466716,-0.01908939,0.99971020,-1.094006,-0.829853,-0.561440,-48.816574,39.418617,14.698330
2026_06_09_01_12_06.628,17.500000,0.99991328,-0.00961249,0.00754694,0.00491412,0.99983782,-0.00997247,0.01499811,0.00968229,0.99976689,0.01929748,-0.01518705,-0.01914914,0.99970126,-1.097439,-0.859424,-0.571496,-50.191292,36.220181,26.337753
2026_06_09_01_12_06.662,17.520000,0.99991065,-0.00964715,0.00779699,0.00499527,0.99982852,-0.01014008,0.01549621,0.00983920,0.99976397,0.01937047,-0.01568897,-0.01921467,0.99969226,-1.101204,-0.887968,-0.581106,-51.984673,33.157673,35.796368
2026_06_09_01_12_06.668,17.540001,0.99990803,-0.00968652,0.00803509,0.00506854,0.99981952,-0.01029181,0.01597051,0.00998048,0.99976099,0.01945272,-0.01616689,-0.01928981,0.99968320,-1.105519,-0.915149,-0.589806,-52.460106,31.011745,42.371254
2026_06_09_01_12_06.701,17.559999,0.99990553,-0.00972455,0.00824524,0.00513321,0.99981135,-0.01042581,0.01638909,0.01010508,0.99975818,0.01953192,-0.01658876,-0.01936262,0.99967492,-1.109700,-0.939137,-0.597490,-49.502655,29.336203,48.568439
2026_06_09_01_12_06.707,17.580000,0.99990338,-0.00976141,0.00841723,0.00520019,0.99980420,-0.01056371,0.01673131,0.01023505,0.99975532,0.01960848,-0.01693436,-0.01943340,0.99966770,-1.113763,-0.958749,-0.605397,-45.623798,26.594181,55.233192
2026_06_09_01_12_06.741,17.600000,0.99990147,-0.00980040,0.00855935,0.00527200,0.99979788,-0.01071073,0.01701367,0.01037519,0.99975234,0.01968912,-0.01722035,-0.01950862,0.99966139,-1.118081,-0.974931,-0.613826,-47.121803,22.329931,58.676495
2026_06_09_01_12_06.747,17.620001,0.99989974,-0.00983796,0.00867865,0.00533297,0.99979246,-0.01083563,0.01725062,0.01049411,0.99974954,0.01976652,-0.01746048,-0.01958139,0.99965578,-1.122256,-0.988510,-0.620986,-51.398167,18.240702,59.838226
2026_06_09_01_12_06.781,17.639999,0.99989843,-0.00986972,0.00876575,0.00537526,0.99978852,-0.01092246,0.01742361,0.01057640,0.99974740,0.01983166,-0.01763582,-0.01964319,0.99965149,-1.125802,-0.998424,-0.625965,-50.822979,15.958060,62.532825
2026_06_09_01_12_06.787,17.660000,0.99989754,-0.00989534,0.00882228,0.00540258,0.99978596,-0.01097865,0.01753584,0.01062945,0.99974579,0.01988398,-0.01774968,-0.01969333,0.99964851,-1.128679,-1.004855,-0.629186,-46.411434,14.978042,66.138351
2026_06_09_01_12_06.820,17.680000,0.99989688,-0.00991807,0.00886229,0.00541670,0.99978423,-0.01100808,0.01761531,0.01065649,0.99974459,0.01993010,-0.01783021,-0.01973809,0.99964619,-1.131246,-1.009410,-0.630873,-43.021400,14.741181,69.722824
2026_06_09_01_12_06.826,17.700001,0.99989635,-0.00994261,0.00889069,0.00542291,0.99978310,-0.01102149,0.01767170,0.01066790,0.99974346,0.01997959,-0.01788738,-0.01978674,0.99964422,-1.134036,-1.012641,-0.631643,-40.279408,17.841698,72.346268
2026_06_09_01_12_06.866,17.719999,0.99989593,-0.00997165,0.00890500,0.00543189,0.99978238,-0.01104024,0.01769981,0.01068505,0.99974215,0.02003797,-0.01791647,-0.01984449,0.99964255,-1.137346,-1.014252,-0.632718,-32.938118,18.998516,74.484650
2026_06_09_01_12_06.866,17.740000,0.99989545,-0.01000735,0.00890845,0.00544945,0.99978191,-0.01107606,0.01770596,0.01071946,0.99974030,0.02010971,-0.01792410,-0.01991552,0.99964100,-1.141418,-1.014605,-0.634770,-23.379765,17.055595,75.108521
2026_06_09_01_12_06.900,17.760000,0.99989492,-0.01004623,0.00890888,0.00547797,0.99978125,-0.01113380,0.01770581,0.01077580,0.99973816,0.02018795,-0.01792594,-0.01999274,0.99963939,-1.145845,-1.014596,-0.638080,-17.594645,17.452951,71.041977
2026_06_09_01_12_06.905,17.780001,0.99989444,-0.01007592,0.00890265,0.00551800,0.99978060,-0.01121425,0.01769223,0.01085544,0.99973607,0.02024796,-0.01791463,-0.02005146,0.99963844,-1.149210,-1.013818,-0.642691,-14.695485,18.569771,67.576820
2026_06_09_01_12_06.939,17.799999,0.99989414,-0.01009328,0.00888632,0.00556921,0.99978006,-0.01131663,0.01765833,0.01095786,0.99973422,0.02028340,-0.01788318,-0.02008544,0.99963832,-1.151157,-1.011875,-0.648558,-9.526974,18.952440,68.150276
2026_06_09_01_12_06.945,17.820000,0.99989384,-0.01010562,0.00886390,0.00563853,0.99977928,-0.01145501,0.01761196,0.01109671,0.99973220,0.02030906,-0.01783989,-0.02010914,0.99963862,-1.152515,-1.009218,-0.656488,-4.436234,17.976904,70.859253
2026_06_09_01_12_06.978,17.840000,0.99989331,-0.01011874,0.00884350,0.00572555,0.99977803,-0.01162885,0.01756923,0.01127091,0.99972963,0.02033659,-0.01780098,-0.02013405,0.99963880,-1.153942,-1.006769,-0.666451,-4.097802,15.466490,71.850288
2026_06_09_01_12_06.985,17.860001,0.99989271,-0.01013136,0.00883574,0.00582244,0.99977607,-0.01182267,0.01755161,0.01146460,0.99972689,0.02036343,-0.01778756,-0.02015765,0.99963856,-1.155294,-1.005759,-0.677559,-4.848774,12.745525,67.463036
2026_06_09_01_12_07.018,17.879999,0.99989206,-0.01013745,0.00883362,0.00592311,0.99977374,-0.01202404,0.01754524,0.01166584,0.99972427,0.02037737,-0.01778542,-0.02016808,0.99963838,-1.155892,-1.005394,-0.689100,-5.252898,10.555678,63.040493
2026_06_09_01_12_07.024,17.900000,0.99989164,-0.01013344,0.00882229,0.00602187,0.99977183,-0.01222124,0.01752063,0.01186364,0.99972212,0.02037093,-0.01776471,-0.02015842,0.99963897,-1.155338,-1.003983,-0.700402,-4.481607,8.200291,62.451477
2026_06_09_01_12_07.057,17.920000,0.99989128,-0.01012112,0.00880826,0.00611999,0.99976993,-0.01241694,0.01749072,0.01206034,0.99972022,0.02034785,-0.01773849,-0.02013222,0.99963993,-1.153836,-1.002270,-0.711618,0.124489,5.150499,64.008011
2026_06_09_01_12_07.063,17.940001,0.99989074,-0.01010612,0.00880892,0.00622671,0.99976724,-0.01263011,0.01749006,0.01227402,0.99971819,0.02031973,-0.01774177,-0.02010033,0.99964052,-1.152008,-1.002231,-0.723835,3.525415,1.639658,67.701965
2026_06_09_01_12_07.099,17.959999,0.99988997,-0.01009762,0.00882264,0.00634247,0.99976385,-0.01286171,0.01751524,0.01250536,0.99971563,0.02030494,-0.01777142,-0.02008111,0.99964041,-1.150907,-1.003675,-0.737109,0.486467,-2.104938,74.123680
2026_06_09_01_12_07.104,17.980000,0.99988908,-0.01010013,0.00884342,0.00645351,0.99976027,-0.01308423,0.01755451,0.01272695,0.99971271,0.02031216,-0.01781523,-0.02008387,0.99963957,-1.151066,-1.005925,-0.749863,-1.833633,-5.391620,78.263359
2026_06_09_01_12_07.138,18.000000,0.99988800,-0.01010974,0.00887936,0.00655727,0.99975634,-0.01329260,0.01762415,0.01293353,0.99970961,0.02033367,-0.01788932,-0.02010078,0.99963790,-1.152036,-1.009916,-0.761807,-0.391708,-8.950367,80.437859
2026_06_09_01_12_07.143,18.020000,0.99988675,-0.01012520,0.00892915,0.00665486,0.99975199,-0.01348903,0.01772151,0.01312739,0.99970639,0.02036696,-0.01799104,-0.02012927,0.99963552,-1.153672,-1.015496,-0.773066,-0.828638,-11.640631,83.282211
2026_06_09_01_12_07.178,18.040001,0.99988556,-0.01014613,0.00897764,0.00673769,0.99974799,-0.01365602,0.01781650,0.01329166,0.99970335,0.02041091,-0.01808995,-0.02016896,0.99963289,-1.155949,-1.020939,-0.782638,-0.410950,-11.536358,85.412949
2026_06_09_01_12_07.182,18.059999,0.99988443,-0.01017378,0.00901741,0.00680959,0.99974465,-0.01380108,0.01789417,0.01343412,0.99970025,0.02046801,-0.01817129,-0.02022239,0.99963033,-1.159013,-1.025391,-0.790954,5.269853,-11.283918,88.099800
2026_06_09_01_12_07.216,18.080000,0.99988323,-0.01021352,0.00904494,0.00688496,0.99974155,-0.01395307,0.01794713,0.01358355,0.99969655,0.02054921,-0.01822841,-0.02030011,0.99962777,-1.163470,-1.028426,-0.799666,9.913401,-11.930490,90.276978
2026_06_09_01_12_07.222,18.100000,0.99988216,-0.01026148,0.00904661,0.00696380,0.99973935,-0.01411162,0.01794816,0.01374029,0.99969244,0.02064654,-0.01823400,-0.02039454,0.99962574,-1.168883,-1.028485,-0.808753,8.343696,-11.936780,88.608597
2026_06_09_01_12_07.257,18.120001,0.99988157,-0.01030845,0.00900949,0.00703407,0.99973869,-0.01425221,0.01787182,0.01388072,0.99968851,0.02074121,-0.01816186,-0.02048772,0.99962515,-1.174222,-1.024110,-0.816810,6.539659,-12.717527,86.006897
2026_06_09_01_12_07.262,18.139999,0.99988127,-0.01035263,0.00894551,0.00709400,0.99973929,-0.01437154,0.01774201,0.01400110,0.99968499,0.02082972,-0.01803577,-0.02057588,0.99962562,-1.179273,-1.016670,-0.823647,10.248537,-14.283673,85.338448
2026_06_09_01_12_07.295,18.160000,0.99988103,-0.01039529,0.00887819,0.00715260,0.99974006,-0.01448809,0.01760556,0.01411893,0.99968153,0.02091511,-0.01790297,-0.02066110,0.99962622,-1.184155,-1.008851,-0.830325,15.691090,-14.191196,83.880707
2026_06_09_01_12_07.301,18.180000,0.99988079,-0.01043493,0.00880427,0.00721609,0.99974084,-0.01461420,0.01745583,0.01424671,0.99967808,0.02099443,-0.01775703,-0.02074030,0.99962717,-1.188692,-1.000270,-0.837551,18.145281,-13.589625,79.787743
2026_06_09_01_12_07.336,18.200001,0.99988079,-0.01046795,0.00870991,0.00728531,0.99974215,-0.01475122,0.01726522,0.01438652,0.99967468,0.02106032,-0.01757027,-0.02080650,0.99962914,-1.192483,-0.989346,-0.845402,19.060736,-14.248070,74.183670
2026_06_09_01_12_07.341,18.219999,0.99988091,-0.01049204,0.00860560,0.00735823,0.99974358,-0.01489529,0.01705474,0.01453413,0.99967152,0.02110822,-0.01736355,-0.02085493,0.99963170,-1.195254,-0.977284,-0.853656,19.583807,-15.814012,71.015366
2026_06_09_01_12_07.376,18.240000,0.99988109,-0.01050934,0.00850379,0.00742952,0.99974495,-0.01503602,0.01684941,0.01467854,0.99966872,0.02114254,-0.01716172,-0.02088982,0.99963450,-1.197250,-0.965517,-0.861719,17.784721,-16.703558,70.082733
2026_06_09_01_12_07.381,18.260000,0.99988133,-0.01052227,0.00840225,0.00749339,0.99974650,-0.01516182,0.01664481,0.01480818,0.99966627,0.02116797,-0.01696020,-0.02091612,0.99963737,-1.198754,-0.953792,-0.868926,17.388945,-16.834982,67.082207
2026_06_09_01_12_07.416,18.280001,0.99988163,-0.01052971,0.00830405,0.00755155,0.99974805,-0.01527620,0.01644711,0.01492644,0.99966419,0.02118234,-0.01676517,-0.02093151,0.99964035,-1.199632,-0.942462,-0.875478,20.288794,-16.910532,62.184601
2026_06_09_01_12_07.421,18.299999,0.99988192,-0.01053144,0.00821343,0.00760909,0.99974930,-0.01538938,0.01626465,0.01504339,0.99966240,0.02118538,-0.01658519,-0.02093540,0.99964327,-1.199851,-0.932006,-0.881963,22.782990,-17.155029,60.042229
2026_06_09_01_12_07.456,18.320000,0.99988210,-0.01053164,0.00813942,0.00766698,0.99974996,-0.01550360,0.01611542,0.01516072,0.99966061,0.02118561,-0.01643841,-0.02093599,0.99964565,-1.199882,-0.923454,-0.888507,23.492121,-17.962963,60.608929
2026_06_09_01_12_07.461,18.340000,0.99988180,-0.01053535,0.00811491,0.00772546,0.99974895,-0.01562009,0.01606513,0.01527811,0.99965864,0.02119359,-0.01639069,-0.02094282,0.99964631,-1.200273,-0.920572,-0.895183,25.713322,-19.696590,59.761196
2026_06_09_01_12_07.496,18.360001,0.99988061,-0.01054186,0.00819076,0.00779178,0.99974442,-0.01575439,0.01621529,0.01540900,0.99965632,0.02120884,-0.01654385,-0.02095356,0.99964356,-1.200891,-0.929177,-0.902883,31.790182,-22.331757,54.285095
2026_06_09_01_12_07.501,18.379999,0.99987799,-0.01055817,0.00841046,0.00787288,0.99973458,-0.01592144,0.01665261,0.01556624,0.99965310,0.02124619,-0.01698511,-0.02098134,0.99963558,-1.202492,-0.954239,-0.912463,36.240303,-25.280197,44.959042
2026_06_09_01_12_07.535,18.400000,0.99987400,-0.01058393,0.00876952,0.00794665,0.99971992,-0.01607693,0.01736862,0.01570567,0.99964964,0.02130458,-0.01770505,-0.02102583,0.99962217,-1.205058,-0.995272,-0.921387,34.578823,-28.192760,43.939705
2026_06_09_01_12_07.540,18.420000,0.99986881,-0.01060351,0.00923114,0.00804620,0.99970007,-0.01628606,0.01828922,0.01589453,0.99964565,0.02135278,-0.01863049,-0.02105568,0.99960470,-1.206789,-1.048030,-0.933389,43.607292,-27.741312,51.741116
2026_06_09_01_12_07.575,18.440001,0.99986213,-0.01061580,0.00980658,0.00818668,0.99967360,-0.01657931,0.01943664,0.01616289,0.99964058,0.02138924,-0.01978427,-0.02106811,0.99958229,-1.207528,-1.113790,-0.950217,48.664501,-20.556509,59.231384
2026_06_09_01_12_07.580,18.459999,0.99985284,-0.01064226,0.01057238,0.00832871,0.99963772,-0.01687999,0.02096438,0.01642993,0.99963474,0.02145750,-0.02131893,-0.02110528,0.99954993,-1.209697,-1.201347,-0.967482,41.234837,-20.102825,72.479004
2026_06_09_01_12_07.615,18.480000,0.99983978,-0.01069625,0.01158617,0.00848163,0.99958766,-0.01720840,0.02298719,0.01671268,0.99962729,0.02158561,-0.02335007,-0.02119253,0.99950272,-1.214754,-1.317282,-0.986350,43.496914,-29.197762,90.027275
2026_06_09_01_12_07.620,18.500000,0.99982244,-0.01076308,0.01282068,0.00865780,0.99952137,-0.01758851,0.02545045,0.01703655,0.99961841,0.02174434,-0.02582318,-0.02130035,0.99943960,-1.221009,-1.458468,-1.008200,44.813946,-32.226429,110.614563
2026_06_09_01_12_07.655,18.520000,0.99980134,-0.01083797,0.01419991,0.00884853,0.99944013,-0.01800135,0.02820238,0.01738576,0.99960846,0.02192293,-0.02858598,-0.02142034,0.99936181,-1.227981,-1.616211,-1.031944,38.987976,-31.667931,135.449875
2026_06_09_01_12_07.660,18.540001,0.99977654,-0.01090761,0.01568517,0.00904541,0.99934429,-0.01842895,0.03116601,0.01774460,0.99959838,0.02209411,-0.03156066,-0.02152659,0.99927002,-1.234184,-1.786101,-1.056552,39.787239,-35.299747,159.855469
2026_06_09_01_12_07.696,18.559999,0.99974757,-0.01095007,0.01729199,0.00926487,0.99923033,-0.01890376,0.03437235,0.01814637,0.99958849,0.02221503,-0.03477815,-0.02157420,0.99916214,-1.237046,-1.969924,-1.083890,55.563942,-42.812599,183.422318
2026_06_09_01_12_07.701,18.580000,0.99971288,-0.01096426,0.01905459,0.00953281,0.99909210,-0.01947800,0.03788919,0.01864232,0.99957782,0.02228552,-0.03830728,-0.02155894,0.99903339,-1.236331,-2.171571,-1.116962,71.718430,-50.646736,208.146515
2026_06_09_01_12_07.735,18.600000,0.99967122,-0.01095185,0.02098402,0.00986015,0.99892491,-0.02017344,0.04173826,0.01925419,0.99956566,0.02231032,-0.04217021,-0.02148269,0.99887943,-1.232149,-2.392298,-1.157025,72.775963,-55.593872,234.901794
2026_06_09_01_12_07.739,18.620001,0.99962246,-0.01091858,0.02304825,0.01022799,0.99872833,-0.02095156,0.04585575,0.01994494,0.99955237,0.02230040,-0.04630245,-0.02135745,0.99869913,-1.225189,-2.628456,-1.201877,63.918137,-59.620117,266.423035
2026_06_09_01_12_07.775,18.639999,0.99956757,-0.01088376,0.02516248,0.01063233,0.99850762,-0.02180319,0.05007176,0.02070774,0.99953699,0.02229317,-0.05053464,-0.02122303,0.99849677,-1.217727,-2.870312,-1.250991,60.057911,-68.995758,303.490692
2026_06_09_01_12_07.781,18.660000,0.99950880,-0.01085342,0.02723140,0.01109152,0.99827087,-0.02276324,0.05419528,0.02158103,0.99951833,0.02230026,-0.05467680,-0.02109211,0.99828130,-1.210479,-3.106912,-1.306367,60.525185,-76.432663,348.099365
2026_06_09_01_12_07.817,18.680000,0.99944699,-0.01081579,0.02922762,0.01159446,0.99802262,-0.02380834,0.05817211,0.02254386,0.99949718,0.02229737,-0.05867372,-0.02094185,0.99805754,-1.202127,-3.335145,-1.366661,53.706596,-82.042442,399.799103
2026_06_09_01_12_07.817,18.700001,0.99938256,-0.01077463,0.03118163,0.01209469,0.99776286,-0.02484639,0.06206413,0.02350250,0.99947524,0.02229022,-0.06258539,-0.02078169,0.99782324,-1.193216,-3.558562,-1.426595,44.036224,-94.782097,448.870697
2026_06_09_01_12_07.853,18.719999,0.99931425,-0.01073407,0.03313461,0.01257055,0.99748814,-0.02583519,0.06595392,0.02441251,0.99945354,0.02228645,-0.06649365,-0.02062037,0.99757373,-1.184252,-3.781905,-1.483752,46.143135,-107.886154,491.729340
2026_06_09_01_12_07.858,18.740000,0.99924064,-0.01069741,0.03512492,0.01303509,0.99719268,-0.02680188,0.06991762,0.02529890,0.99943131,0.02229428,-0.07047538,-0.02046286,0.99730361,-1.175527,-4.009551,-1.539701,49.886932,-117.051521,533.825684
2026_06_09_01_12_07.893,18.760000,0.99915999,-0.01068149,0.03719516,0.01347883,0.99686968,-0.02772961,0.07403988,0.02614041,0.99940848,0.02234772,-0.07461578,-0.02034234,0.99700487,-1.168955,-4.246371,-1.593485,43.692879,-123.790375,580.366455
2026_06_09_01_12_07.899,18.780001,0.99906957,-0.01070691,0.03940881,0.01386886,0.99650919,-0.02855580,0.07844730,0.02686801,0.99938601,0.02248700,-0.07904127,-0.02030078,0.99666464,-1.166966,-4.499653,-1.641530,39.581429,-128.431793,625.107544
2026_06_09_01_12_07.935,18.799999,0.99896455,-0.01078175,0.04185767,0.01419395,0.99609292,-0.02926109,0.08332258,0.02745590,0.99936455,0.02272942,-0.08393472,-0.02035292,0.99626338,-1.170433,-4.779926,-1.682753,50.225834,-132.452026,658.771118
2026_06_09_01_12_07.939,18.820000,0.99884033,-0.01089508,0.04460810,0.01446985,0.99560148,-0.02987816,0.08879745,0.02793413,0.99934381,0.02305584,-0.08942805,-0.02047395,0.99578285,-1.177960,-5.094804,-1.719066,62.791557,-135.084244,693.906250
2026_06_09_01_12_07.974,18.840000,0.99869633,-0.01102352,0.04762532,0.01469848,0.99503160,-0.03040863,0.09480240,0.02830863,0.99932486,0.02341834,-0.09545051,-0.02061826,0.99522060,-1.186930,-5.440348,-1.750570,55.188488,-135.128754,745.224976
2026_06_09_01_12_07.978,18.860001,0.99853647,-0.01115678,0.05079336,0.01484774,0.99439913,-0.03078540,0.10110673,0.02851864,0.99931014,0.02378923,-0.10176934,-0.02077256,0.99459112,-1.196567,-5.803332,-1.773372,32.708466,-136.464828,815.960266
2026_06_09_01_12_08.015,18.879999,0.99836540,-0.01131623,0.05401639,0.01485463,0.99372315,-0.03088322,0.10751999,0.02843817,0.99930257,0.02420026,-0.10819239,-0.02099068,0.99390835,-1.209958,-6.172828,-1.780213,17.096184,-138.033310,895.622986
2026_06_09_01_12_08.015,18.900000,0.99818122,-0.01154087,0.05732091,0.01467680,0.99299783,-0.03062329,0.11409455,0.02797716,0.99930280,0.02472234,-0.11477207,-0.02135718,0.99316221,-1.232002,-6.551885,-1.766528,14.513306,-140.514511,969.470947
2026_06_09_01_12_08.051,18.920000,0.99797463,-0.01186995,0.06083535,0.01431298,0.99218839,-0.03001221,0.12108447,0.02712375,0.99930847,0.02543329,-0.12176406,-0.02195035,0.99231631,-1.267288,-6.955207,-1.732710,13.309959,-137.505219,1040.772339
2026_06_09_01_12_08.055,18.940001,0.99773806,-0.01231165,0.06463041,0.01378507,0.99126577,-0.02909920,0.12862901,0.02591637,0.99931681,0.02634947,-0.12930788,-0.02278573,0.99134266,-1.316792,-7.390920,-1.681593,2.802658,-123.864952,1114.824219
2026_06_09_01_12_08.091,18.959999,0.99747193,-0.01283863,0.06865515,0.01309098,0.99023020,-0.02787865,0.13662702,0.02435290,0.99932760,0.02740988,-0.13729930,-0.02381482,0.99024326,-1.377769,-7.853292,-1.612781,-16.375534,-106.392014,1193.360596
2026_06_09_01_12_08.096,18.980000,0.99717915,-0.01345090,0.07282431,0.01222291,0.98909444,-0.02633597,0.14490895,0.02241777,0.99933934,0.02860616,-0.14556660,-0.02504566,0.98903137,-1.450722,-8.332621,-1.525329,-33.725616,-90.698242,1271.155029
2026_06_09_01_12_08.131,19.000000,0.99686211,-0.01415467,0.07707123,0.01121049,0.98786873,-0.02453247,0.15334143,0.02016879,0.99934793,0.02994853,-0.15397616,-0.02649250,0.98771936,-1.536526,-8.821267,-1.422680,-36.985580,-73.553787,1341.755615
2026_06_09_01_12_08.136,19.020000,0.99652362,-0.01492679,0.08133718,0.01011433,0.98656392,-0.02258654,0.16180691,0.01773012,0.99934977,0.03139514,-0.16241080,-0.02810446,0.98632288,-1.632275,-9.312477,-1.311605,-34.931763,-53.734066,1417.150635
2026_06_09_01_12_08.171,19.040001,0.99616563,-0.01574913,0.08558793,0.00898598,0.98518789,-0.02059891,0.17023645,0.01520717,0.99934244,0.03291566,-0.17080255,-0.02983929,0.98485333,-1.735556,-9.802289,-1.197889,-43.054398,-34.048630,1505.517578
2026_06_09_01_12_08.176,19.059999,0.99578881,-0.01659536,0.08982287,0.00782573,0.98374122,-0.01856684,0.17862949,0.01260427,0.99932671,0.03445681,-0.17914897,-0.03164509,0.98331290,-1.843399,-10.290699,-1.081335,-58.944977,-11.453243,1599.231567
