UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h
2026_06_10_15_44_48.187,3.757,30.3,0,0.758,0,0,0,0, ,0,0,0,0,0, ,104.4,-311.4,860.3,37.3,-22,-29.2,25,-343.594,-82.617,209.834,5.6536,-33.3812,-17.0513
2026_06_10_15_44_48.207,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,100.3,-296.1,854.4,61.4,-63.8,-25.3,25,-332.657,-72.7686,194.816,7.41456,-38.743,-20.1158
2026_06_10_15_44_48.227,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,67.9,-294.4,908.9,66.7,-75.3,-27.6,25,-321.513,-62.6278,180.765,9.77356,-44.9579,-22.8917
2026_06_10_15_44_48.246,3.757,30.3,0,0.76,0,0,0,0, ,0,0,0,0,0, ,137,-324.3,1056.3,47.3,-54.3,-34.1,25,-308.43,-53.3671,171.464,11.6229,-50.4134,-25.6343
2026_06_10_15_44_48.266,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,187.6,-356.9,1096.4,27.9,-14.8,-28.9,25,-291.534,-45.8303,166.371,12.3729,-53.8694,-28.1481
2026_06_10_15_44_48.286,3.757,30.3,0,0.758,0,0,0,0, ,0,0,0,0,0, ,140.6,-342.4,1056.8,17,2.9,-27.5,25,-273.941,-38.881,160.721,12.2821,-55.4878,-30.2379
2026_06_10_15_44_48.306,3.757,30.3,0,0.759,0,0,0,0, ,0,0,0,0,0, ,25.1,-316,921.1,5.3,16.1,-40.3,25,-259.846,-31.078,150.257,11.581,-55.9956,-32.3558
2026_06_10_15_44_48.329,3.757,30.3,0,0.758,0,0,0,0, ,0,0,0,0,0, ,55.4,-253.9,936.6,24.6,4.8,-51.5,25,-247.251,-21.3343,136.618,11.0436,-56.156,-34.7989
2026_06_10_15_44_48.345,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,141.7,-287.2,962,24.6,-12.7,-51.5,25,-231.196,-11.2572,123.978,10.9515,-56.738,-37.2253
2026_06_10_15_44_48.365,3.757,30.3,0,0.76,0,0,0,0, ,0,0,0,0,0, ,134,-278.4,975.5,26.5,-9.1,-38.5,25,-212.862,-2.21956,112.301,10.8564,-57.3526,-39.0305
2026_06_10_15_44_48.385,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,81.4,-267,950.3,33.5,13.9,-21,25,-195.856,6.88111,100.356,10.9307,-57.0022,-39.8069
2026_06_10_15_44_48.405,3.757,30.3,0,0.759,0,0,0,0, ,0,0,0,0,0, ,112,-275.7,963.2,23.8,32.8,-9.3,25,-179.258,15.5677,88.2003,10.8814,-55.3606,-39.633
2026_06_10_15_44_48.425,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,117.4,-241.4,968.8,21.8,30.3,3.8,25,-161.709,24.3794,76.6599,10.4939,-53.1245,-38.6641
2026_06_10_15_44_48.445,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,130.3,-197.6,951.1,28.7,17.8,11.7,25,-143.774,34.5539,65.0111,10.1938,-51.1041,-37.0373
2026_06_10_15_44_48.464,3.757,30.3,0,0.758,0,0,0,0, ,0,0,0,0,0, ,109.6,-201.2,975.9,27.6,9.2,14.8,25,-126.201,45.0449,53.7872,10.0005,-49.4484,-35.038
2026_06_10_15_44_48.485,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,76,-211.6,989.8,32.5,3.2,13.5,25,-110.2,54.456,43.7977,9.86053,-47.9881,-32.9199
2026_06_10_15_44_48.504,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,75.6,-212.2,1018.7,31.5,-5.7,14,25,-95.2746,62.8675,35.1318,9.77447,-46.7284,-30.7631
2026_06_10_15_44_48.524,3.757,30.3,0,0.76,0,0,0,0, ,0,0,0,0,0, ,137.8,-174.5,1049.4,28.1,-13.4,12.3,25,-79.096,71.4664,28.1792,9.53656,-45.7071,-28.5899
2026_06_10_15_44_48.544,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,144.8,-170.6,1019.1,20.4,-10.8,16.3,25,-61.6241,80.3115,21.4386,8.99114,-44.6358,-26.3259
2026_06_10_15_44_48.564,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,144.8,-160.6,984.1,31.9,-6.3,23.8,25,-44.5337,88.6678,13.3216,8.52133,-43.223,-23.7613
2026_06_10_15_44_48.584,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,55.5,-139.5,931.8,29.9,-3.7,29.9,25,-30.2518,96.94,3.39632,8.26553,-41.4923,-20.8718
2026_06_10_15_44_48.603,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,45.4,-140.3,987.3,15.2,10.3,15.5,25,-18.9587,104.826,-5.98047,7.57202,-39.2349,-18.2247
2026_06_10_15_44_48.622,3.757,30.3,0,0.758,0,0,0,0, ,0,0,0,0,0, ,91.9,-120.9,983,-2.8,15.5,-7.5,25,-7.23338,112.266,-13.6124,6.07335,-36.4241,-16.5348
2026_06_10_15_44_48.643,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,144.7,-135.2,981,6,16.8,2.1,25,6.38751,118.912,-20.9575,4.39266,-33.4122,-15.1748
2026_06_10_15_44_48.663,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,131.3,-116.9,990.1,12.6,11.8,10.9,25,20.2751,124.744,-27.6649,3.15037,-30.4741,-13.3555
2026_06_10_15_44_48.682,3.757,30.3,0,0.76,0,0,0,0, ,0,0,0,0,0, ,94.3,-133.4,1025.8,16.7,9.6,11.3,25,32.1457,129.72,-32.8085,2.21586,-27.7065,-11.334
2026_06_10_15_44_48.705,3.757,30.2,0,0.757,0,0,0,0, ,0,0,0,0,0, ,62.6,-135.7,1030.8,11.3,18.1,13.3,25,41.5911,133.351,-36.54,1.28439,-24.7836,-9.29698
2026_06_10_15_44_48.722,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,68.4,-134.1,1087,-1.1,37.5,21.8,25,49.7332,136.13,-38.4078,-0.0442157,-21.1977,-7.05655
2026_06_10_15_44_48.742,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,87.7,-136.1,1161,-12.8,29.6,15.1,25,57.8464,138.092,-36.802,-1.89841,-17.4012,-4.84708
2026_06_10_15_44_48.761,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,61.1,-120.6,1067.7,-19.3,1.6,3.7,25,65.0976,139.608,-35.5668,-4.09862,-14.5855,-3.16592
2026_06_10_15_44_48.782,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,32.9,-123.2,953.4,-14.5,-12.7,-2.1,25,70.3285,140.678,-39.3077,-6.2124,-12.8733,-1.97338
2026_06_10_15_44_48.802,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,58.1,-118.5,903.1,-4.2,-5.6,-6,25,74.8828,141.054,-46.7075,-7.82162,-11.3581,-1.06746
2026_06_10_15_44_48.822,3.757,30.3,0,0.759,0,0,0,0, ,0,0,0,0,0, ,62.9,-115.4,928.1,7.3,6.8,3.7,25,79.5803,140.907,-54.1347,-8.77881,-9.38314,-0.0584802
2026_06_10_15_44_48.841,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,61,-120.8,952.8,8.4,14.3,3.4,25,83.7263,140.017,-59.7121,-9.33681,-6.97078,1.1318
2026_06_10_15_44_48.861,3.757,30.3,0,0.76,0,0,0,0, ,0,0,0,0,0, ,44.1,-131.1,981.8,13.3,13.5,0.9,25,86.7954,138.095,-63.4049,-9.6743,-4.47808,2.18948
2026_06_10_15_44_48.880,3.757,30.3,0,0.76,0,0,0,0, ,0,0,0,0,0, ,34.1,-127.4,1003.1,10.7,11.7,-1.2,25,88.6266,135.426,-65.3707,-9.89117,-2.14932,3.07169
2026_06_10_15_44_48.901,3.757,30.2,0,0.757,0,0,0,0, ,0,0,0,0,0, ,46.3,-122.6,989.3,8.2,15.1,1.3,25,89.9851,132.428,-66.734,-10.1737,0.115054,3.9053
2026_06_10_15_44_48.920,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,25.5,-121.7,989.7,9.7,12.2,3.1,25,90.6227,129.064,-68.0301,-10.4168,2.28007,4.78423
2026_06_10_15_44_48.940,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,18.5,-112.7,984.3,16.4,6.1,-0.3,25,90.1006,125.472,-69.05,-10.3955,4.10698,5.55724
2026_06_10_15_44_48.960,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,3,-102.2,955.5,15.3,15.1,-4.7,25,88.6084,121.916,-70.5182,-10.1867,5.89516,6.07368
2026_06_10_15_44_48.980,3.757,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,56.2,-89.1,958.8,19.9,17.7,-1.4,25,87.6772,118.512,-72.1922,-9.85217,7.85104,6.50789
2026_06_10_15_44_48.999,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,54.8,-80,977,20.1,4.9,6.1,25,87.6297,115.236,-72.9011,-9.36775,9.42219,7.15356
2026_06_10_15_44_49.019,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,36.6,-98.7,1063.7,17.1,4.4,4.3,25,86.6721,111.317,-70.6436,-8.92958,10.5437,7.87208
2026_06_10_15_44_49.039,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,8.6,-101,1042.1,6.1,0.5,3.1,25,84.2014,106.526,-66.5524,-8.8122,11.4504,8.44301
2026_06_10_15_44_49.059,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,41.5,-71.5,983.3,2.3,17.6,12.9,25,81.5571,102.113,-64.3053,-9.02007,12.5798,9.15521
2026_06_10_15_44_49.079,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,12.5,-82.2,981.4,2,39.2,23.5,25,78.7361,97.8736,-63.34,-9.27383,14.5409,10.2876
2026_06_10_15_44_49.099,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-30.1,-85.3,995.4,4.5,50.9,31,25,73.9097,93.0214,-61.8131,-9.41549,17.1506,11.7576
2026_06_10_15_44_49.118,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-44.9,-83.6,1035,1.1,50.8,26.3,25,67.5483,87.9145,-58.7422,-9.52587,19.8324,13.1662
2026_06_10_15_44_49.138,3.757,30.2,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-90.8,-99.1,1086.7,-1,51.3,22.3,25,59.6774,82.2863,-53.2935,-9.71875,22.2946,14.2275
2026_06_10_15_44_49.158,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-46.5,-66.7,1014.7,-6.6,59.5,17.2,25,51.8593,76.9431,-48.3472,-10.0431,24.7396,14.9435
2026_06_10_15_44_49.178,3.757,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-57,-67.9,1015.6,-2.5,62,17.2,25,44.9978,72.2477,-45.1487,-10.3388,27.2051,15.4257
2026_06_10_15_44_49.198,3.757,30.2,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-156.1,-71.1,977.7,9.5,61.3,16.4,25,35.5634,67.3187,-42.7918,-10.1743,29.4598,15.7886
2026_06_10_15_44_49.217,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-161,-63.4,977.7,14.2,63.3,5,25,23.8663,62.4101,-41.2691,-9.5582,31.4906,15.7567
2026_06_10_15_44_49.242,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-148.6,-75.5,999.6,12.7,63,4.1,25,12.8091,57.3266,-39.0805,-8.84673,33.3082,15.3471
2026_06_10_15_44_49.257,3.757,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-168.7,-54.8,1005.9,7.1,54.4,3.8,25,2.04228,52.4209,-36.1153,-8.30066,34.6544,14.8526
2026_06_10_15_44_49.276,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-212.8,-53.5,972.1,20.5,41.2,3.4,25,-9.78087,48.0369,-33.7918,-7.54919,35.2291,14.2919
2026_06_10_15_44_49.297,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-240.8,-42.8,954.5,29.5,29.5,-2.5,25,-22.744,43.9254,-32.6761,-6.24809,34.9915,13.5338
2026_06_10_15_44_49.317,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-235.9,-88.6,934.5,22.3,-5.3,-0.3,25,-35.5257,38.9383,-32.3761,-4.93587,33.4528,12.6555
2026_06_10_15_44_49.336,3.757,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-272.5,-102.7,954.2,-0.6,-7.2,-2.4,25,-48.2828,32.5351,-31.9386,-4.40178,30.9248,11.7603
2026_06_10_15_44_49.356,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-234.6,-70.8,937.8,8.1,-13.2,0.9,25,-60.1445,26.7221,-31.2843,-4.22039,28.1746,10.8805
2026_06_10_15_44_49.376,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-197.7,-34.6,974.1,4.3,-13.8,-4.5,25,-69.2938,22.7324,-30.0199,-3.90695,25.2586,9.9387
2026_06_10_15_44_49.396,3.757,30.2,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-174.4,5.7,1026.1,12.3,-14.2,-3,25,-76.1766,20.7022,-26.5043,-3.48663,22.3366,8.8985
2026_06_10_15_44_49.415,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-209.5,-46.5,960.9,-4.6,-14.8,-5.1,25,-82.6359,18.3778,-23.3542,-3.28799,19.4233,7.85074
2026_06_10_15_44_49.437,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-171.2,-4.3,1012.5,13.6,-14,-6.6,25,-88.2926,15.8316,-20.5769,-3.05101,16.5621,6.72739
2026_06_10_15_44_49.456,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-136.1,26.6,1044.9,18.7,-9.7,-14.7,25,-91.4369,15.1247,-15.7747,-2.23925,13.8847,5.39058
2026_06_10_15_44_49.474,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-177.8,-16.6,970.7,14.3,-8.8,-16.4,25,-94.1382,14.0764,-12.1552,-1.43911,11.3976,3.85245
2026_06_10_15_44_49.495,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-186,-39.6,946.7,13.3,-13,-10.6,25,-97.4668,11.3868,-11.0614,-0.803538,8.8954,2.47131
2026_06_10_15_44_49.515,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-205.8,2.9,1015.7,19.4,-12.2,-6.9,25,-100.838,9.2511,-8.86318,-0.0701134,6.38871,1.37868
2026_06_10_15_44_49.535,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-156.7,-9,944,0.9,-14.3,-10.7,25,-102.829,7.92495,-6.79533,0.32362,3.9416,0.33039
2026_06_10_15_44_49.554,3.757,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-191.6,8.4,1020.6,14.4,-13.3,-3.7,25,-103.867,6.75965,-4.67525,0.57384,1.5681,-0.589648
2026_06_10_15_44_49.574,3.757,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-121.4,36.9,963.8,3.9,-7.6,-4.4,25,-103.477,6.74373,-2.15057,0.882525,-0.532423,-1.30717
2026_06_10_15_44_49.594,3.757,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-164.9,7.6,998.7,15.5,-12.9,-5.1,25,-101.941,6.67573,-0.276143,1.1987,-2.5175,-2.0174
2026_06_10_15_44_49.613,3.757,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-141.6,-8.3,950.4,4.7,-18.3,-6.2,25,-100.473,5.4698,1.17913,1.51307,-4.6552,-2.72698
2026_06_10_15_44_49.634,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-144.5,18.9,984,8.3,-19.6,-1.8,25,-98.0825,4.57314,2.19676,1.62801,-6.82941,-3.30741
2026_06_10_15_44_49.653,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-160.5,62.8,1102.7,18.7,-20.3,-1.6,25,-95.7888,5.44141,6.88829,2.0726,-8.91237,-3.73027
2026_06_10_15_44_49.672,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-120.2,31.2,920.6,-4.2,-12.8,-6.5,25,-92.5397,6.54189,9.76111,2.17865,-10.6825,-4.22926
2026_06_10_15_44_49.693,3.757,30.1,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-165.1,-1,956.5,3.7,-18.2,-1.4,25,-89.1067,5.99169,8.85988,1.90093,-12.2617,-4.67803
2026_06_10_15_44_49.712,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-126.2,14.5,969.6,5.3,-27,3.8,25,-85.55,5.02943,9.16074,1.86043,-14.0512,-4.82917
2026_06_10_15_44_49.733,3.757,30.1,0,0.757,0,0,0,0, ,0,0,0,0,0, ,-156.4,11.3,995.8,3.2,-29.7,2.6,25,-81.5328,4.39119,10.3654,1.80048,-15.9657,-4.85101
2026_06_10_15_44_49.752,3.757,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-121,33.8,1041.6,11.8,-32.4,-6.6,25,-77.1833,4.23587,13.2255,1.89398,-17.8401,-5.10289
2026_06_10_15_44_49.772,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-88.8,52.9,986.6,11.5,-35.2,-8.9,25,-71.0091,5.0874,15.6545,2.1771,-19.6694,-5.59927
2026_06_10_15_44_49.792,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-58.8,43.5,925,4.5,-37.1,-2.4,25,-63.2624,6.10995,15.028,2.25659,-21.4274,-5.94072
2026_06_10_15_44_49.812,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-67.7,41.8,921.2,12.8,-59.8,2.8,25,-55.0665,6.78006,12.7544,2.35295,-23.5968,-5.94924
2026_06_10_15_44_49.835,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-62.6,41.2,879.2,8.9,-103.3,-1.2,25,-47.0944,7.32748,9.40645,2.54087,-27.1668,-5.8986
2026_06_10_15_44_49.852,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-11.1,-101.4,654.4,-26,31.1,1.1,25,-37.8932,4.30045,-0.366055,1.75562,-28.1988,-5.86307
2026_06_10_15_44_49.871,3.757,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,87.1,-39.9,709.8,68,35.4,13.2,25,-25.2856,-0.588017,-13.8114,2.44946,-25.6401,-5.44726
2026_06_10_15_44_49.890,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-75.4,56.6,963,21,-14.6,8.4,25,-14.7485,-1.35943,-18.962,4.24971,-24.2012,-4.846
2026_06_10_15_44_49.911,3.757,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-42.2,42.3,1005.2,0.4,0.3,-0.9,25,-7.82614,-0.0706314,-16.5228,4.28307,-23.5743,-4.5961
2026_06_10_15_44_49.931,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.9,53.2,999.7,-1.8,-0.5,-0.8,25,-0.285122,1.07193,-13.2219,3.73459,-22.5162,-4.5614
2026_06_10_15_44_49.950,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-45.4,70.8,997.8,1.2,-0.4,-1,25,6.809,2.85205,-10.1991,3.21422,-21.4161,-4.50837
2026_06_10_15_44_49.970,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-61.1,57.9,997.8,3.4,-0.5,-2.4,25,12.9527,4.64605,-7.32097,2.83104,-20.2645,-4.47496
2026_06_10_15_44_49.990,3.757,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,6.8,82.2,1006.1,14.3,-0.2,-2.3,25,20.0114,6.60872,-4.34435,2.77394,-19.0646,-4.45302
2026_06_10_15_44_50.010,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.6,77,996.3,10.5,0.3,7.4,25,27.1769,8.91093,-1.52908,2.88007,-17.81,-4.16989
2026_06_10_15_44_50.029,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-30.5,59.5,1001.5,9.9,-0.3,-1.5,25,32.9425,10.4997,1.04285,2.8589,-16.5315,-3.86048
2026_06_10_15_44_50.054,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.5,106.5,997.8,21,-0.9,-14.4,25,38.2899,12.6821,3.5203,3.08217,-15.2638,-4.08179
2026_06_10_15_44_50.069,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-48.2,44.6,999.2,14.8,-1.7,-21.6,25,42.7523,14.3297,5.80249,3.39944,-14.0173,-4.76502
2026_06_10_15_44_50.089,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-29.7,78.1,1000,12.6,-1.1,-14.2,25,46.9765,15.1294,7.99811,3.47843,-12.7677,-5.38635
2026_06_10_15_44_50.109,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.4,70.3,1005.2,7.6,-0.9,-5.8,25,51.0022,16.4456,10.1938,3.35984,-11.4969,-5.56322
2026_06_10_15_44_50.129,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-35.8,78.7,1001.4,1.9,-0.1,2.1,25,54.4296,17.6308,12.2658,2.96812,-10.2073,-5.30429
2026_06_10_15_44_50.148,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.4,99.4,1000.2,1.1,0,1.9,25,57.4452,19.3847,14.0532,2.4216,-8.9085,-4.84311
2026_06_10_15_44_50.168,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.2,81.4,999.3,-0.7,-0.3,-0.9,25,59.9955,21.0232,15.6322,1.8262,-7.63441,-4.45425
2026_06_10_15_44_50.188,3.757,30,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-35.5,92.4,999.6,-1,-0.4,-1.7,25,62.1716,22.306,17.042,1.1995,-6.395,-4.15078
2026_06_10_15_44_50.208,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.9,90.8,999.3,-0.6,-0.4,-1.6,25,63.9419,23.6465,18.2986,0.60007,-5.18731,-3.8589
2026_06_10_15_44_50.227,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.3,94.4,998.1,-0.6,-0.5,-1.5,25,65.2907,24.8538,19.3667,0.0368929,-4.01573,-3.55741
2026_06_10_15_44_50.251,3.757,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.2,96.8,998.4,0.5,-0.2,-0.3,25,66.2442,26.0266,20.2648,-0.471872,-2.87692,-3.2213
2026_06_10_15_44_50.267,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.1,93.2,997.6,-0.4,-0.3,-1.6,25,66.8048,26.9841,21.0068,-0.948455,-1.77487,-2.88825
2026_06_10_15_44_50.287,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38,96.5,998.2,-0.4,-0.5,-1.8,25,66.9891,27.7543,21.604,-1.41906,-0.725486,-2.59409
2026_06_10_15_44_50.307,3.757,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.9,95.2,998.4,-0.3,-0.5,-1.7,25,66.8392,28.399,22.085,-1.85714,0.271107,-2.30401
2026_06_10_15_44_50.327,3.757,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.6,96.8,997.3,-0.4,-0.4,-1.7,25,66.3524,28.8795,22.4115,-2.26458,1.21994,-2.01436
2026_06_10_15_44_50.346,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.4,95.7,996.8,-0.4,-0.5,-1.8,25,65.5748,29.2063,22.5723,-2.64333,2.11623,-1.73144
2026_06_10_15_44_50.366,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.9,96.4,998.1,-0.4,-0.4,-1.8,25,64.5539,29.3634,22.6336,-2.99048,2.95813,-1.45631
2026_06_10_15_44_50.386,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.7,94.4,999.1,-0.3,-0.4,-1.8,25,63.2575,29.3362,22.6368,-3.30342,3.74661,-1.1875
2026_06_10_15_44_50.406,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.2,95.7,999,-0.3,-0.4,-1.8,25,61.7301,29.1486,22.5503,-3.58227,4.47797,-0.926014
2026_06_10_15_44_50.426,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.7,94.6,998.2,-0.4,-0.4,-1.8,25,59.9734,28.8314,22.3349,-3.83225,5.15138,-0.672793
2026_06_10_15_44_50.446,3.757,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.3,94.9,997.8,-0.4,-0.4,-1.8,25,57.9803,28.3681,21.9905,-4.05353,5.76638,-0.428675
2026_06_10_15_44_50.465,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.5,96.8,999,-0.6,-0.4,-1.7,25,55.7796,27.8416,21.5742,-4.24889,6.3228,-0.191965
2026_06_10_15_44_50.488,3.757,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.6,96.8,999.1,-0.6,-0.5,-1.8,25,53.4291,27.2504,21.1039,-4.41863,6.81832,0.0340824
2026_06_10_15_44_50.505,3.757,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,96,998.9,-0.7,-0.4,-1.8,25,50.9624,26.5342,20.5503,-4.56072,7.25593,0.246424
2026_06_10_15_44_50.524,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.7,96.9,997.6,-0.8,-0.5,-1.7,25,48.3631,25.7248,19.8857,-4.67827,7.63633,0.449589
2026_06_10_15_44_50.544,3.757,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.4,94.3,998.4,-0.9,-0.4,-1.7,25,45.648,24.7867,19.1434,-4.77191,7.96043,0.643026
2026_06_10_15_44_50.565,3.757,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.5,96.9,997.3,-1,-0.5,-1.7,25,42.8215,23.7724,18.3359,-4.84234,8.22941,0.823808
2026_06_10_15_44_50.584,3.757,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.2,96.4,998.1,-1.1,-0.5,-1.8,25,39.9275,22.7422,17.4702,-4.89035,8.44219,0.989212
2026_06_10_15_44_50.604,3.757,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.8,94.3,998.4,-1.2,-0.4,-1.7,25,36.9958,21.5867,16.5879,-4.91682,8.60537,1.14163
2026_06_10_15_44_50.623,3.757,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.5,96.3,998,-1,-0.4,-1.8,25,33.9937,20.379,15.6646,-4.9153,8.7206,1.28094
