time_sec_index,time_sec_from_utc,UTC_Time,segment_id,Accel_x_ms2,Accel_y_ms2,Accel_z_ms2,gyro_x_raw,gyro_y_raw,gyro_z_raw
84.76,117.86,2026-05-21 17:01:15.320,11,-1.796211,0.49442400000000003,9.640287,0.0,0.0,-0.9
84.78,117.88,2026-05-21 17:01:15.340,11,-1.819755,0.565056,9.743292000000002,0.6,-0.6,-2.8
84.8,117.9,2026-05-21 17:01:15.360,11,-1.7147880000000002,0.5071770000000001,9.68247,-0.4,-0.5,-2.5
84.82000000000001,117.92,2026-05-21 17:01:15.380,11,-1.6775100000000003,0.42183,9.634401,-0.4,-0.2,-2.2
84.84,117.94,2026-05-21 17:01:15.400,11,-1.755009,0.344331,9.544149,-0.2,0.4,-0.8
84.86,117.96,2026-05-21 17:01:15.420,11,-1.802097,0.47088,9.683451,0.2,-0.5,-0.6
84.88,117.98,2026-05-21 17:01:15.440,11,-1.8432990000000002,0.5935050000000001,9.743292000000002,-0.6,-0.5,-1.2
84.9,118.0,2026-05-21 17:01:15.460,11,-1.802097,0.6092010000000001,9.715824,-1.1,-1.1,-2.5
84.92,118.02,2026-05-21 17:01:15.480,11,-1.753047,0.517968,9.634401,-1.3,-0.9,-2.7
84.94,118.04,2026-05-21 17:01:15.500,11,-1.7834580000000002,0.488538,9.622629,-1.3,-0.3,-1.3
84.96000000000001,118.06,2026-05-21 17:01:15.520,11,-1.781496,0.5032530000000001,9.567693,-0.8,-0.7,-2.3
84.98,118.08,2026-05-21 17:01:15.540,11,-1.770705,0.520911,9.607914,-0.3,-0.3,-1.6
85.0,118.1,2026-05-21 17:01:15.560,11,-1.753047,0.523854,9.551016,0.2,-0.3,-2.4
85.02,118.12,2026-05-21 17:01:15.580,11,-1.7638380000000002,0.508158,9.615762000000002,0.8,-0.3,-1.4
85.04,118.14,2026-05-21 17:01:15.600,11,-1.786401,0.5317020000000001,9.703561500000001,0.0,-0.2,-1.65
85.06,118.16,2026-05-21 17:01:15.620,11,-1.81485,0.501291,9.665793,-1.1,-1.5,-1.5
85.08,118.18,2026-05-21 17:01:15.640,11,-1.7638380000000002,0.42183,9.58437,-0.2,-1.5,-1.7
85.10000000000001,118.2,2026-05-21 17:01:15.660,11,-1.7451990000000002,0.434583,9.645192000000002,0.7,-0.3,-2.0
85.12,118.22,2026-05-21 17:01:15.680,11,-1.7640832499999999,0.496386,9.697185000000001,0.3,-0.30000000000000004,-1.65
85.14,118.24,2026-05-21 17:01:15.700,11,-1.7829675,0.558189,9.749177999999999,-0.09999999999999998,-0.30000000000000004,-1.2999999999999998
85.16,118.26,2026-05-21 17:01:15.720,11,-1.81485,0.555246,9.686394,-1.2,-1.0,-2.7
85.18,118.28,2026-05-21 17:01:15.740,11,-1.8246600000000002,0.501291,9.646173,-1.3,-0.5,-1.8
85.2,118.3,2026-05-21 17:01:15.760,11,-1.7589330000000003,0.41888700000000006,9.470574,-0.2,-0.2,-3.7
85.22,118.32,2026-05-21 17:01:15.780,11,-1.711845,0.464994,9.60399,0.5,-1.2,-1.2
85.24,118.34,2026-05-21 17:01:15.800,11,-1.7756100000000001,0.552303,9.694242000000001,0.0,-1.1,-2.3
85.26,118.36,2026-05-21 17:01:15.820,11,-1.684377,0.554265,9.808038,-0.4,-0.4,-2.5
85.28,118.38,2026-05-21 17:01:15.840,11,-1.755009,0.512082,9.648135000000002,-1.4,0.5,-1.4
85.3,118.4,2026-05-21 17:01:15.860,11,-1.800135,0.5169870000000001,9.645192000000002,-0.6,-0.7,-1.8
85.32000000000001,118.42,2026-05-21 17:01:15.880,11,-1.7275410000000002,0.442431,9.571617,-0.9,-1.0,-2.9
85.34,118.44,2026-05-21 17:01:15.900,11,-1.721655,0.45910799999999996,9.555921000000001,0.0,0.1,-0.2
85.36,118.46,2026-05-21 17:01:15.920,11,-1.815831,0.576828,9.724653,0.5,-1.0,-1.5
85.38,118.48,2026-05-21 17:01:15.940,11,-1.6480800000000002,0.532683,9.734463,0.0,-0.4,-2.2
85.4,118.5,2026-05-21 17:01:15.960,11,-1.689282,0.48461400000000004,9.677565000000001,-1.4,0.7,0.8
85.42,118.52,2026-05-21 17:01:15.980,11,-1.978677,0.552303,9.627534,-1.5,-0.7,-0.4
85.44,118.54,2026-05-21 17:01:16.000,11,-1.8432990000000002,0.621954,9.758007000000001,-0.6,-1.8,-3.3
85.46000000000001,118.56,2026-05-21 17:01:16.020,11,-1.7432370000000001,0.6101820000000001,9.799209000000001,-2.2,-0.7,-2.7
85.48,118.58,2026-05-21 17:01:16.040,11,-1.796211,0.478728,9.616743,-2.7,-1.7,-2.4
85.5,118.6,2026-05-21 17:01:16.060,11,-1.619631,0.322749,9.520605000000002,-1.3,-1.6,-3.4
85.52,118.62,2026-05-21 17:01:16.080,11,-1.7344080000000002,0.31686299999999995,9.491175,-0.5,0.3,0.5
85.54,118.64,2026-05-21 17:01:16.100,11,-1.804059,0.45224100000000006,9.54513,1.0,-0.3,-1.3
85.56,118.66,2026-05-21 17:01:16.120,11,-1.80504,0.6101820000000001,9.753102000000002,1.0,-0.2,-0.5
85.58,118.68,2026-05-21 17:01:16.140,11,-1.83447,0.643536,9.724653,-0.5,-0.4,-1.8
85.60000000000001,118.7,2026-05-21 17:01:16.160,11,-1.7756100000000001,0.583695,9.742311,-0.4,-0.7,-1.9
85.62,118.72,2026-05-21 17:01:16.180,11,-1.80504,0.543474,9.747216000000002,-1.0,-0.5,-2.7
85.64,121.86,2026-05-21 17:01:19.320,12,-1.7425191951219512,0.4463789268292683,9.659643804878048,-1.026829268292683,-0.7926829268292683,-1.921951219512195
85.66,121.88,2026-05-21 17:01:19.340,12,-1.7432702542372884,0.4636056355932204,9.66837020338983,-0.1533898305084746,-0.4313559322033898,-1.6966101694915254
85.68,121.9,2026-05-21 17:01:19.360,12,-1.6466085000000001,0.524835,9.7114095,-1.4000000000000001,0.4,-0.7
85.7,121.92,2026-05-21 17:01:19.380,12,-1.69713,0.488538,9.595161000000001,-1.1,-1.5,-1.1
85.72,121.94,2026-05-21 17:01:19.400,12,-1.8589950000000002,0.563094,9.703071,-0.6,1.2,-0.4
85.74,121.96,2026-05-21 17:01:19.420,12,-1.8423180000000003,0.586638,9.663831,-1.5,-0.5,-2.6
85.76,121.98,2026-05-21 17:01:19.440,12,-1.7275410000000002,0.48069000000000006,9.571617,-0.8,-1.7,-1.8
85.78,122.0,2026-05-21 17:01:19.460,12,-1.723617,0.475785,9.623610000000001,0.3,-0.1,-2.0
85.8,122.02,2026-05-21 17:01:19.480,12,-1.750104,0.45126,9.595161000000001,-1.0,-0.6,-2.3
85.82000000000001,122.04,2026-05-21 17:01:19.500,12,-1.747161,0.4434120000000001,9.556902000000001,0.1,-3.0,-1.1
85.84,122.06,2026-05-21 17:01:19.520,12,-1.704978,0.534645,9.706995000000001,0.8,-0.6,-0.4
85.86,122.08,2026-05-21 17:01:19.540,12,-1.8246600000000002,0.5738850000000001,9.670698,0.1,-1.5,-2.8
85.88,122.1,2026-05-21 17:01:19.560,12,-1.6529850000000001,0.571923,9.772722000000002,1.5,-0.9,-0.7
85.9,122.12,2026-05-21 17:01:19.580,12,-1.720674,0.6513840000000001,9.862974000000001,0.6,0.2,-0.6
85.92,122.14,2026-05-21 17:01:19.600,12,-1.780515,0.602334,9.854145,-1.3,-0.5,-2.2
85.94,122.16,2026-05-21 17:01:19.620,12,-1.71675,0.408096,9.658926000000001,-1.8,-1.2,-2.0
85.96000000000001,122.18,2026-05-21 17:01:19.640,12,-1.761876,0.377685,9.583389,-0.7,0.0,-1.4
85.98,122.2,2026-05-21 17:01:19.660,12,-1.761876,0.43556400000000006,9.583389,-0.4,-1.0,-1.7
86.0,122.22,2026-05-21 17:01:19.680,12,-1.6677000000000002,0.544455,9.751140000000001,-0.5,-1.9,-1.2
86.02,122.24,2026-05-21 17:01:19.700,12,-1.802097,0.620973,9.759969,-1.8,-1.2,-0.6
86.04,122.26,2026-05-21 17:01:19.720,12,-1.7785530000000003,0.51012,9.566712,-1.7,-1.9,-2.8
86.06,122.28,2026-05-21 17:01:19.740,12,-1.7589330000000003,0.48559500000000005,9.56475,-0.7,-0.5,-1.4
86.08,122.3,2026-05-21 17:01:19.760,12,-1.8236790000000003,0.5591700000000001,9.566712,-0.2,-0.5,-2.6
86.10000000000001,122.32,2026-05-21 17:01:19.780,12,-1.673586,0.591543,9.655002000000001,0.5,-1.0,-1.9
86.12,122.34,2026-05-21 17:01:19.800,12,-1.748142,0.597429,9.735444,-0.2,-0.1,-1.4
86.14,122.36,2026-05-21 17:01:19.820,12,-1.7429917499999998,0.5427382500000001,9.6829605,0.024999999999999994,-0.24999999999999997,-2.1500000000000004
86.16,122.38,2026-05-21 17:01:19.840,12,-1.7378414999999998,0.4880475,9.630477,0.25,-0.39999999999999997,-2.9000000000000004
86.18,122.4,2026-05-21 17:01:19.860,12,-1.704978,0.512082,9.696204,1.0,0.4,-2.0
86.2,122.42,2026-05-21 17:01:19.880,12,-1.5833340000000002,0.533664,9.78057,0.0,-0.8,-2.0
86.22,122.44,2026-05-21 17:01:19.900,12,-1.6804530000000002,0.47284200000000004,9.737406,-0.8,-0.1,-0.4
86.24,122.46,2026-05-21 17:01:19.920,12,-1.7569709999999998,0.4483170000000001,9.676584,-0.2,0.0,-2.0
86.26,122.48,2026-05-21 17:01:19.940,12,-1.760895,0.48167100000000007,9.693261,-0.1,-0.5,-1.6
86.28,122.5,2026-05-21 17:01:19.960,12,-1.6255169999999999,0.5415120000000001,9.735444,-0.5,-0.5,-1.5
86.3,122.52,2026-05-21 17:01:19.980,12,-1.720674,0.545436,9.681489000000001,-1.7,0.3,0.1
86.32000000000001,122.54,2026-05-21 17:01:20.000,12,-1.88352,0.513063,9.60399,-1.3,-0.5,-1.4
86.34,122.56,2026-05-21 17:01:20.020,12,-1.819755,0.496386,9.607914,-0.1,-1.2,-3.0
86.36,122.58,2026-05-21 17:01:20.040,12,-1.75819725,0.53047575,9.66015225,-0.25,-0.975,-2.775
86.38,122.6,2026-05-21 17:01:20.060,12,-1.6966395,0.5645655,9.7123905,-0.4,-0.75,-2.55
86.4,122.62,2026-05-21 17:01:20.080,12,-1.6637760000000001,0.514044,9.658926000000001,-1.1,0.1,-0.3
86.42,122.64,2026-05-21 17:01:20.100,12,-1.72656,0.45224100000000006,9.646173,-0.4,0.1,-1.5
86.44,122.66,2026-05-21 17:01:20.120,12,-1.737351,0.42379200000000006,9.59418,0.0,0.1,-1.2
86.46000000000001,122.68,2026-05-21 17:01:20.140,12,-1.7599140000000002,0.488538,9.533358,0.9,0.0,-1.4
86.48,122.7,2026-05-21 17:01:20.160,12,-1.7128260000000002,0.611163,9.737406,2.1,0.0,-1.6
86.5,122.72,2026-05-21 17:01:20.180,12,-1.7128260000000002,0.59841,9.818829,-0.3,0.3,0.0
86.52,122.74,2026-05-21 17:01:20.200,12,-1.8913680000000002,0.49736700000000006,9.569655000000001,-0.4,0.6,0.0
86.54,122.76,2026-05-21 17:01:20.220,12,-1.8972540000000002,0.5709420000000001,9.660888,1.8,-1.3,-3.5
86.56,122.78,2026-05-21 17:01:20.240,12,-1.691244,0.606258,9.851202,-1.5,-2.3,-4.1
86.58,122.8,2026-05-21 17:01:20.260,12,-1.6225740000000002,0.555246,9.745254,-1.8,-3.2,-4.0
86.60000000000001,122.82,2026-05-21 17:01:20.280,12,-1.516626,0.363951,9.58437,-0.9,0.6,1.0
86.62,122.84,2026-05-21 17:01:20.300,12,-1.8668430000000003,0.5267970000000001,9.700128,-0.6,2.8,0.1
86.64,122.86,2026-05-21 17:01:20.320,12,-1.8884250000000002,0.6190110000000001,9.749177999999999,-1.0,-0.7,-2.5
86.66,122.88,2026-05-21 17:01:20.340,12,-1.7442180000000003,0.640593,9.770760000000001,-2.0,-1.7,-2.2
86.68,122.9,2026-05-21 17:01:20.360,12,-1.6824150000000002,0.528759,9.634401,-2.1,-0.9,-3.0
86.7,122.92,2026-05-21 17:01:20.380,12,-1.6784910000000002,0.371799,9.523548,-0.7,-0.5,-1.8
86.72,122.94,2026-05-21 17:01:20.400,12,-1.6833960000000001,0.391419,9.556902000000001,0.8,0.4,-0.7
86.74,122.96,2026-05-21 17:01:20.420,12,-1.781496,0.567999,9.637344,0.7,0.5,0.3
86.76,122.98,2026-05-21 17:01:20.440,12,-1.80504,0.640593,9.693261,-0.3,-1.4,-0.1
86.78,123.0,2026-05-21 17:01:20.460,12,-1.7883630000000004,0.5405310000000001,9.593199,-0.1,-0.9,-1.6
86.8,123.02,2026-05-21 17:01:20.480,12,-1.731465,0.48167100000000007,9.612819,0.5,-0.2,-1.7
86.82000000000001,123.04,2026-05-21 17:01:20.500,12,-1.750104,0.5738850000000001,9.734463,1.5,-0.5,-0.4
86.84,123.06,2026-05-21 17:01:20.520,12,-1.825641,0.641574,9.834525,0.3,-0.9,-2.2
86.86,123.08,2026-05-21 17:01:20.540,12,-1.750104,0.535626,9.700128,-1.1,-1.4,-3.6
86.88,123.1,2026-05-21 17:01:20.560,12,-1.6755480000000003,0.46008899999999997,9.65304,0.2,0.0,-1.4
86.9,123.12,2026-05-21 17:01:20.580,12,-1.800135,0.478728,9.697185000000001,-0.1,0.1,-1.4
86.92,123.14,2026-05-21 17:01:20.600,12,-1.769724,0.49736700000000006,9.64323,-0.2,-2.3,-2.0
86.94,123.16,2026-05-21 17:01:20.620,12,-1.6264980000000002,0.5886,9.830601,0.1,-0.9,-2.0
86.96000000000001,123.18,2026-05-21 17:01:20.640,12,-1.7451990000000002,0.60822,9.743292000000002,-1.9,1.2,-1.2
86.98,123.2,2026-05-21 17:01:20.660,12,-1.800135,0.5591700000000001,9.58437,-1.5,-1.0,-2.5
87.0,123.22,2026-05-21 17:01:20.680,12,-1.7589330000000003,0.505215,9.547092000000001,-0.8,-1.5,-3.0
87.02,123.24,2026-05-21 17:01:20.700,12,-1.733427,0.538569,9.580446,0.1,-0.7,-2.6
87.04,123.26,2026-05-21 17:01:20.720,12,-1.6480800000000002,0.556227,9.656964,-0.3,-0.8,-2.8
87.06,123.28,2026-05-21 17:01:20.740,12,-1.615707,0.562113,9.674622000000001,-0.5,0.0,-0.5
87.08,123.3,2026-05-21 17:01:20.760,12,-1.81485,0.475785,9.635382000000002,-0.1,-0.1,-0.6
87.10000000000001,123.32,2026-05-21 17:01:20.780,12,-1.7834580000000002,0.517968,9.620667000000001,0.4,0.0,-1.8
87.12,123.34,2026-05-21 17:01:20.800,12,-1.7108640000000002,0.522873,9.70209,0.1,-0.8,-1.8
87.14,123.36,2026-05-21 17:01:20.820,12,-1.6726050000000001,0.589581,9.762912000000002,-0.3,0.0,-0.2
87.16,123.38,2026-05-21 17:01:20.840,12,-1.8285840000000002,0.602334,9.784494,-0.7,0.3,-1.7
87.18,123.4,2026-05-21 17:01:20.860,12,-1.7638380000000002,0.49540500000000004,9.621648,-1.2,-0.7,-3.0
87.2,123.42,2026-05-21 17:01:20.880,12,-1.7716859999999999,0.486576,9.589275,-0.4,-1.1,-2.3
87.22,123.44,2026-05-21 17:01:20.900,12,-1.671624,0.486576,9.609876,-0.1,-0.5,-1.8
87.24,123.46,2026-05-21 17:01:20.920,12,-1.699092,0.513063,9.607914,0.0,0.0,-1.4
87.26,123.48,2026-05-21 17:01:20.940,12,-1.7932680000000003,0.5493600000000001,9.67266,0.2,0.4,-1.3
87.28,123.5,2026-05-21 17:01:20.960,12,-1.804059,0.583695,9.703071,-0.3,-1.0,-2.2
87.3,123.52,2026-05-21 17:01:20.980,12,-1.789344,0.567999,9.655002000000001,-0.4,-1.2,-2.2
87.32000000000001,123.54,2026-05-21 17:01:21.000,12,-1.6824150000000002,0.562113,9.710919,0.3,-1.0,-2.7
87.34,123.56,2026-05-21 17:01:21.020,12,-1.673586,0.554265,9.751140000000001,-0.6,0.0,-1.5
87.36,123.58,2026-05-21 17:01:21.040,12,-1.7422560000000002,0.499329,9.667755000000001,-1.1,-0.3,-1.8
87.38,123.6,2026-05-21 17:01:21.060,12,-1.7569709999999998,0.50031,9.693261,-0.6,-0.7,-2.0
87.4,123.62,2026-05-21 17:01:21.080,12,-1.7344080000000002,0.57879,9.751140000000001,-0.9,-1.0,-2.0
87.42,123.64,2026-05-21 17:01:21.100,12,-1.6637760000000001,0.5709420000000001,9.718767000000001,-1.3,-0.6,-1.8
87.44,123.66,2026-05-21 17:01:21.120,12,-1.7098830000000003,0.49736700000000006,9.569655000000001,-1.2,0.2,-0.7
87.46000000000001,123.68,2026-05-21 17:01:21.140,12,-1.8903869999999998,0.5611320000000001,9.548073,0.1,-0.5,-1.4
87.48,123.7,2026-05-21 17:01:21.160,12,-1.8432990000000002,0.6199920000000001,9.667755000000001,-0.3,-2.1,-3.1
87.5,123.72,2026-05-21 17:01:21.180,12,-1.6225740000000002,0.604296,9.74133,-0.7,-0.8,-1.7
87.52,123.74,2026-05-21 17:01:21.200,12,-1.75599,0.567018,9.717786,-1.9,0.0,0.2
87.54,123.76,2026-05-21 17:01:21.220,12,-1.846242,0.532683,9.699147,-1.5,-0.2,-1.8
87.56,123.78,2026-05-21 17:01:21.240,12,-1.8079830000000003,0.5277780000000001,9.708957000000002,-1.5,-1.0,-3.6
87.58,123.8,2026-05-21 17:01:21.260,12,-1.6637760000000001,0.43997850000000005,9.6554925,-2.05,-1.9,-3.35
87.60000000000001,123.82,2026-05-21 17:01:21.280,12,-1.6461180000000002,0.445374,9.656964,-0.8,-0.1,-0.7
87.62,123.84,2026-05-21 17:01:21.300,12,-1.7599140000000002,0.437526,9.614781,-0.6,-0.2,-1.2
87.64,123.86,2026-05-21 17:01:21.320,12,-1.781496,0.506196,9.638325,0.0,-0.7,-1.5
87.66,123.88,2026-05-21 17:01:21.340,12,-1.781496,0.589581,9.665793,0.1,-0.3,-1.6
87.68,123.9,2026-05-21 17:01:21.360,12,-1.7147880000000002,0.576828,9.665793,0.0,-0.7,-2.1
87.7,123.92,2026-05-21 17:01:21.380,12,-1.707921,0.6003720000000001,9.669717,0.0,-0.3,-0.8
87.72,123.94,2026-05-21 17:01:21.400,12,-1.770705,0.603315,9.706995000000001,-0.3,-1.1,-2.7
87.74,123.96,2026-05-21 17:01:21.420,12,-1.704978,0.51012,9.648135000000002,-0.4,-0.5,-2.3
87.76,123.98,2026-05-21 17:01:21.440,12,-1.7589330000000003,0.440469,9.658926000000001,-0.6,-1.7,-2.6
87.78,124.0,2026-05-21 17:01:21.460,12,-1.635327,0.36002700000000004,9.53532,0.2,-0.7,-3.1
87.8,124.02,2026-05-21 17:01:21.480,12,-1.6637760000000001,0.440469,9.724653,0.7,-0.4,-0.2
87.82000000000001,124.04,2026-05-21 17:01:21.500,12,-1.705959,0.5611320000000001,9.813924,-0.2,-1.8,-2.2
87.84,124.06,2026-05-21 17:01:21.520,12,-1.630422,0.577809,9.844335000000001,-1.3,-0.1,-1.4
87.86,124.08,2026-05-21 17:01:21.540,12,-1.7152785000000002,0.575847,9.744763500000001,-1.7000000000000002,-0.42500000000000004,-1.4749999999999999
87.88,124.1,2026-05-21 17:01:21.560,12,-1.800135,0.5738850000000001,9.645192000000002,-2.1,-0.75,-1.5499999999999998
87.9,124.12,2026-05-21 17:01:21.580,12,-1.7000730000000002,0.48167100000000007,9.560826,-1.1,-0.2,-2.1
87.92,124.14,2026-05-21 17:01:21.600,12,-1.666719,0.496386,9.560826,-0.8,-0.6,-2.5
87.94,124.16,2026-05-21 17:01:21.620,12,-1.781496,0.513063,9.597123,-0.5,-1.4,-1.1
87.96000000000001,124.18,2026-05-21 17:01:21.640,12,-1.6833960000000001,0.518949,9.642249,0.6,-0.9,-2.1
87.98,124.2,2026-05-21 17:01:21.660,12,-1.7255790000000002,0.557208,9.751140000000001,0.1,0.1,-1.4
88.0,124.22,2026-05-21 17:01:21.680,12,-1.7746290000000002,0.508158,9.708957000000002,-0.7,-1.5,-2.7
88.02,124.24,2026-05-21 17:01:21.700,12,-1.6117830000000002,0.429678,9.699147,0.0,-1.3,-3.4
88.04,124.26,2026-05-21 17:01:21.720,12,-1.6264980000000002,0.48461400000000004,9.807057,-0.6,0.6,-0.7
88.06,124.28,2026-05-21 17:01:21.740,12,-1.781496,0.5267970000000001,9.763893,-1.6,-0.3,-1.3
88.08,124.3,2026-05-21 17:01:21.760,12,-1.7422560000000002,0.502272,9.70209,-2.0,-0.5,-2.0
88.10000000000001,124.32,2026-05-21 17:01:21.780,12,-1.781496,0.47088,9.583389,-1.7,-0.5,-1.9
88.12,124.34,2026-05-21 17:01:21.800,12,-1.689282,0.45812700000000006,9.57456,-1.0,-1.1,-3.1
88.14,124.36,2026-05-21 17:01:21.820,12,-1.686339,0.483633,9.614781,-0.7,-0.4,-1.8
88.16,124.38,2026-05-21 17:01:21.840,12,-1.767762,0.5277780000000001,9.654021,-0.2,-0.4,-1.4
88.18,124.4,2026-05-21 17:01:21.860,12,-1.753047,0.5709420000000001,9.715824,-0.1,-1.0,-2.5
88.2,124.42,2026-05-21 17:01:21.880,12,-1.6618140000000001,0.5935050000000001,9.783513000000001,-1.0,-0.6,-2.6
88.22,124.44,2026-05-21 17:01:21.900,12,-1.7540280000000001,0.49050000000000005,9.629496000000001,-2.2,-0.6,-1.8
88.24,124.46,2026-05-21 17:01:21.920,12,-1.701054,0.396324,9.596142,-1.5,-1.4,-2.9
88.26,124.48,2026-05-21 17:01:21.940,12,-1.6284600000000002,0.327654,9.602028,-0.9,-0.7,-2.6
88.28,124.5,2026-05-21 17:01:21.960,12,-1.636308,0.41496299999999997,9.674622000000001,0.7,-0.6,-1.8
88.3,124.52,2026-05-21 17:01:21.980,12,-1.586277,0.537588,9.82962,-0.5,-0.9,-1.1
88.32000000000001,124.54,2026-05-21 17:01:22.000,12,-1.740294,0.49050000000000005,9.693261,-2.0,0.0,0.6
88.34,124.56,2026-05-21 17:01:22.020,12,-1.90314,0.479709,9.631458,-0.3,-0.2,-2.2
88.36,124.58,2026-05-21 17:01:22.040,12,-1.707921,0.486576,9.64323,-0.9,-1.5,-3.7
88.38,124.6,2026-05-21 17:01:22.060,12,-1.6127640000000003,0.49050000000000005,9.660888,-0.4,-1.2,-1.0
88.4,124.62,2026-05-21 17:01:22.080,12,-1.707921,0.599391,9.762912000000002,-0.8,0.0,0.1
88.42,124.64,2026-05-21 17:01:22.100,12,-1.8570330000000004,0.5954670000000001,9.784494,-2.2,0.0,-1.2
88.44,124.66,2026-05-21 17:01:22.120,12,-1.7932680000000003,0.544455,9.774684,-3.2,-1.9,-3.6
88.46000000000001,124.68,2026-05-21 17:01:22.140,12,-1.554885,0.396324,9.709938,-3.1,-1.5,-4.0
88.48,124.7,2026-05-21 17:01:22.160,12,-1.5342840000000002,0.253098,9.553959,-2.3,0.9,-1.5
88.5,124.72,2026-05-21 17:01:22.180,12,-1.7422560000000002,0.308034,9.504909,-1.0,0.5,0.2
88.52,124.74,2026-05-21 17:01:22.200,12,-1.8580140000000003,0.446355,9.552978000000001,-0.1,-1.8,-0.9
88.54,124.76,2026-05-21 17:01:22.220,12,-1.7756100000000001,0.5591700000000001,9.627534,0.4,-1.6,-2.4
88.56,124.78,2026-05-21 17:01:22.240,12,-1.7147880000000002,0.5415120000000001,9.681489000000001,0.1,-0.5,-2.7
88.58,124.8,2026-05-21 17:01:22.260,12,-1.7177310000000001,0.48069000000000006,9.648135000000002,0.1,-0.7,-2.0
88.60000000000001,124.82,2026-05-21 17:01:22.280,12,-1.7432370000000001,0.505215,9.698166,0.6,-0.7,-2.0
88.62,124.84,2026-05-21 17:01:22.300,12,-1.751085,0.535626,9.803133,-0.1,-1.5,-2.9
88.64,124.86,2026-05-21 17:01:22.320,12,-1.581372,0.41496299999999997,9.725634,-0.9,-1.8,-3.7
88.66,124.88,2026-05-21 17:01:22.340,12,-1.5440940000000003,0.327654,9.666774,-1.0,-0.6,-1.6
88.68,124.9,2026-05-21 17:01:22.360,12,-1.6117830000000002,0.29724300000000003,9.590256,-0.1,-0.3,-1.6
88.7,124.92,2026-05-21 17:01:22.380,12,-1.6510230000000001,0.38357100000000005,9.687375000000001,0.4,0.2,-0.7
88.72,124.94,2026-05-21 17:01:22.400,12,-1.666719,0.513063,9.796266000000001,-0.1,-0.7,-1.0
88.74,124.96,2026-05-21 17:01:22.420,12,-1.666719,0.5483790000000001,9.794304,-1.6,-0.1,-0.4
88.76,124.98,2026-05-21 17:01:22.440,12,-1.731465,0.48167100000000007,9.618705,-1.9,1.0,-0.5
88.78,125.0,2026-05-21 17:01:22.460,12,-1.825641,0.46695600000000004,9.511776000000001,-0.6,0.1,-1.2
88.8,125.02,2026-05-21 17:01:22.480,12,-1.8030780000000002,0.51012,9.550035000000001,0.3,-1.0,-1.9
88.82000000000001,125.04,2026-05-21 17:01:22.500,12,-1.761876,0.551322,9.616743,0.8,-0.9,-1.9
88.84,125.06,2026-05-21 17:01:22.520,12,-1.753047,0.513063,9.680508,1.0,-1.0,-2.7
88.86,125.08,2026-05-21 17:01:22.540,12,-1.6078590000000001,0.409077,9.707976,1.4,-0.3,-3.3
88.88,125.1,2026-05-21 17:01:22.560,12,-1.6441560000000002,0.413001,9.710919,0.6,0.6,-0.9
88.9,125.12,2026-05-21 17:01:22.580,12,-1.750104,0.46303200000000005,9.704052,0.8,-0.4,-1.4
88.92,125.14,2026-05-21 17:01:22.600,12,-1.634346,0.45420299999999997,9.781551,-0.1,-1.3,-2.4
88.94,125.16,2026-05-21 17:01:22.620,12,-1.5480180000000003,0.43164,9.779589000000001,-0.9,0.0,-1.2
88.96000000000001,125.18,2026-05-21 17:01:22.640,12,-1.654947,0.396324,9.676584,-0.9,-0.1,-0.7
88.98,125.2,2026-05-21 17:01:22.660,12,-1.7128260000000002,0.430659,9.627534,0.3,0.6,-0.2
89.0,125.22,2026-05-21 17:01:22.680,12,-1.7981730000000002,0.528759,9.681489000000001,-0.1,0.0,-1.4
89.02,125.24,2026-05-21 17:01:22.700,12,-1.69713,0.5483790000000001,9.677565000000001,-0.3,-0.6,-2.1
89.04,125.26,2026-05-21 17:01:22.720,12,-1.753047,0.488538,9.661869000000001,-1.4,0.0,-1.0
89.06,125.28,2026-05-21 17:01:22.740,12,-1.748142,0.43262100000000003,9.611838,-0.4,-0.4,-2.0
89.08,125.3,2026-05-21 17:01:22.760,12,-1.7540280000000001,0.445374,9.70209,-0.1,0.0,-2.1
89.10000000000001,125.32,2026-05-21 17:01:22.780,12,-1.760895,0.48559500000000005,9.707976,-1.0,0.6,-3.4
89.12,125.34,2026-05-21 17:01:22.800,12,-1.6078590000000001,0.486576,9.703071,-1.2,0.5,-3.4
89.14,125.36,2026-05-21 17:01:22.820,12,-1.6637760000000001,0.419868,9.626553,-0.5,0.7,-1.3
89.16,125.38,2026-05-21 17:01:22.840,12,-1.6833960000000001,0.356103,9.541206,0.5,-0.4,-1.2
89.18,125.4,2026-05-21 17:01:22.860,12,-1.770705,0.437526,9.551997,1.6,-0.1,0.1
89.2,125.42,2026-05-21 17:01:22.880,12,-1.7432370000000001,0.511101,9.68247,1.1,-0.8,-1.5
89.22,125.44,2026-05-21 17:01:22.900,12,-1.6284600000000002,0.567018,9.799209000000001,0.9,-0.8,-0.9
89.24,125.46,2026-05-21 17:01:22.920,12,-1.7451990000000002,0.57879,9.777627,-0.6,-0.1,-0.1
89.26,125.48,2026-05-21 17:01:22.940,12,-1.7638380000000002,0.5503410000000001,9.824715000000001,-0.7,-0.5,-1.7
89.28,125.5,2026-05-21 17:01:22.960,12,-1.780515,0.563094,9.855126,-1.2,-0.1,-1.2
89.3,125.52,2026-05-21 17:01:22.980,12,-1.7324460000000002,0.523854,9.799209000000001,-2.1,-0.3,-2.6
