time_theta_s,theta_gyro_only_deg,time_quat_s,quat_y_unwrap_deg
1.7420001029968262,-0.22945144770424308,1.76,-52.035396355014264
1.7620000839233398,-0.2545535590631909,1.78,-52.03526748768161
1.7810001373291016,-0.2860010544080175,1.8,-52.03694170967887
1.8010001182556152,-0.3051087617785576,1.82,-52.038044495530876
1.821000099182129,-0.29020758803542807,1.84,-52.037471605305456
1.8400001525878906,-0.2855357536818463,1.8599999999999999,-52.037340631281914
1.8630001544952393,-0.31207309335200406,1.88,-52.039563732282716
1.880000114440918,-0.3419029123169734,1.9,-52.043748830467784
1.9000000953674316,-0.3650126427279808,1.92,-52.04746175809912
1.9200000762939453,-0.3521235427808017,1.94,-52.048077036688866
1.939000129699707,-0.3170725417530355,1.96,-52.04576022805266
1.9590001106262207,-0.302162463033669,1.98,-52.0433232146616
1.9790000915527344,-0.3252613707474869,2.0,-52.04671213899468
2.0,-0.3432296710516427,2.02,-52.050029396420186
2.0180001258850098,-0.3478452840436206,2.04,-52.05271871451011
2.0380001068115234,-0.35496239559166815,2.06,-52.055381911393894
2.058000087738037,-0.3660747371631022,2.08,-52.05771903436097
2.078000068664551,-0.3631829968959211,2.1,-52.058328764301116
2.0970001220703125,-0.34523110095475656,2.12,-52.05729654246731
2.117000102996826,-0.3423268057823225,2.14,-52.05760475410473
2.1410000324249268,-0.3916419565406205,2.16,-52.06173707222364
2.1570000648498535,-0.4325283841608981,2.18,-52.069632022312604
2.177000045776367,-0.47763846355936246,2.2,-52.079406698655355
2.196000099182129,-0.49198169426192806,2.22,-52.08857439939962
2.2160000801086426,-0.485065036082821,2.2399999999999998,-52.096884434196795
2.2360000610351562,-0.4901493768128147,2.26,-52.106081559217934
2.255000114440918,-0.517799516344118,2.28,-52.1167004901786
2.2750000953674316,-0.5409221176488914,2.3,-52.12774842054575
2.2960000038146973,-0.5547027032337136,2.32,-52.137881518885976
2.315000057220459,-0.5538886718712649,2.34,-52.14656456747027
2.3350000381469727,-0.5530038708590356,2.36,-52.15416809210413
2.3550000190734863,-0.5521187069714265,2.38,-52.16082843909858
2.375,-0.5492335669947498,2.4,-52.166714494802285
2.3930001258850098,-0.548444722979436,2.42,-52.172838892387325
2.4140000343322754,-0.5664064008102615,2.44,-52.18098712265267
2.433000087738037,-0.6035672827183823,2.46,-52.191342837274796
2.453000068664551,-0.630686238839594,2.48,-52.201715658066924
2.4730000495910645,-0.6257715110044917,2.5,-52.21002311799499
2.493000030517578,-0.6048575723233873,2.52,-52.2163350855732
2.513000011444092,-0.5879010488158734,2.54,-52.221729822354185
2.5329999923706055,-0.5869983223264614,2.56,-52.22685761070781
2.552999973297119,-0.5961400837455719,2.58,-52.23198501423936
2.572000026702881,-0.6067257548726116,2.6,-52.236750483520616
2.5930001735687256,-0.6079020404456525,2.62,-52.240491102579114
2.611999988555908,-0.6013444932746645,2.64,-52.24312966275682
2.631999969482422,-0.6004528462602321,2.66,-52.244780001906776
2.6519999504089355,-0.5975825127339086,2.68,-52.24523471434707
2.6760001182556152,-0.5869119647065979,2.7,-52.2454163712758
2.690999984741211,-0.595234909775735,2.72,-52.24653047751846
2.7100000381469727,-0.6076773124692851,2.7399999999999998,-52.24875011894451
2.7300000190734863,-0.6167085526782341,2.76,-52.25171419030089
2.75,-0.6297592562109476,2.78,-52.25539818222205
2.7699999809265137,-0.6528560051390861,2.8,-52.260345083117095
2.7899999618530273,-0.6779757840732702,2.82,-52.26707158596454
2.81000018119812,-0.7090846873207027,2.84,-52.274949741554316
2.830000162124634,-0.7221679333357247,2.86,-52.282647843511604
2.8500001430511475,-0.7272513544913982,2.88,-52.289427061802726
2.86899995803833,-0.722581100787419,2.9,-52.29518151627105
2.888000011444092,-0.7236350879226743,2.92,-52.300662950068535
2.9090001583099365,-0.735286638086036,2.94,-52.306787695634924
2.927999973297119,-0.755340151546537,2.96,-52.31382419590664
2.947999954223633,-0.7724364426165702,2.98,-52.3210327191214
2.9680001735687256,-0.7775603341955702,3.0,-52.327261253679424
2.9880001544952393,-0.7706845843255552,3.02,-52.33175911827632
3.008000135421753,-0.755781580391022,3.04,-52.33430686039607
3.0280001163482666,-0.7368657504166041,3.06,-52.33472114895978
3.0470001697540283,-0.7189320953561056,3.08,-52.33430099724646
3.067000150680542,-0.7300650428227493,3.1,-52.33502823385521
3.0859999656677246,-0.7520543426106268,3.12,-52.33652244810667
3.1070001125335693,-0.7553478339390539,3.14,-52.337082332385116
3.127000093460083,-0.7485120992215327,3.16,-52.33546186195347
3.1470000743865967,-0.7276093479114927,3.18,-52.33193279722215
3.1660001277923584,-0.7172073262688797,3.2,-52.328379132723576
3.18500018119812,-0.7143436999717415,3.22,-52.32565279272043
3.205000162124634,-0.7134050405169807,3.2399999999999998,-52.3230374876808
3.2250001430511475,-0.7125144077515233,3.26,-52.320422089314306
3.245000123977661,-0.7216235228835434,3.28,-52.31864282804443
3.265000104904175,-0.742732397955916,3.3,-52.31832867747447
3.2840001583099365,-0.7627740179227398,3.32,-52.31914334191178
3.305000066757202,-0.7723252970322949,3.34,-52.32059231213098
3.325000047683716,-0.7834352758289859,3.36,-52.32269505044719
3.3440001010894775,-0.7978032663714083,3.38,-52.32609331838078
3.364000082015991,-0.8269277109826989,3.4,-52.331037756664756
3.384000062942505,-0.8500535985594623,3.42,-52.33592336975768
3.4040000438690186,-0.8411343696576412,3.44,-52.33871653976078
3.4230000972747803,-0.8174618678049964,3.46,-52.33954554281761
3.443000078201294,-0.8125439120218274,3.48,-52.340345012327774
3.4620001316070557,-0.8287851973520699,3.5,-52.34165553777032
3.489000082015991,-0.8356651238379414,3.52,-52.3426971707383
3.502000093460083,-0.836387158402667,3.54,-52.343094832173634
3.5220000743865967,-0.8354979318006982,3.56,-52.34313581665778
3.5420000553131104,-0.8405942869702098,3.58,-52.343552835770446
3.561000108718872,-0.8530222323781098,3.6,-52.3453322031098
3.5810000896453857,-0.8760316148425209,3.62,-52.34902941005435
3.6010000705718994,-0.9071120041443457,3.64,-52.35385099616238
3.621000051498413,-0.9242536216631668,3.66,-52.3589556409818
3.6410000324249268,-0.9354110037898212,3.68,-52.36397868918698
3.6610000133514404,-0.9405383872942351,3.7,-52.368267751906124
3.680000066757202,-0.9378097533467777,3.72,-52.371406479243475
3.700000047683716,-0.9349370531016318,3.7399999999999998,-52.37351813754966
3.7200000286102295,-0.9380939629548077,3.76,-52.37556320623347
3.740000009536743,-0.9552046133239258,3.78,-52.378774153914996
3.759999990463257,-0.9823151612936144,3.8,-52.38323933210944
3.7799999713897705,-1.0074573378912894,3.82,-52.38845745606268
3.7990000247955322,-1.0256280331592535,3.84,-52.39360649583516
3.819000005722046,-1.0267399209376438,3.86,-52.398201765525066
3.8380000591278076,-1.0296960675544986,3.88,-52.402527640285676
3.8589999675750732,-1.0371633177337354,3.9,-52.40652442903466
3.878000020980835,-1.0439345554893409,3.92,-52.40933560280362
3.9019999504089355,-1.0429433315773375,3.94,-52.41148257678825
3.9179999828338623,-1.0582663914987696,3.96,-52.41454972307467
3.937999963760376,-1.089493171894205,3.98,-52.41820851186845
3.9570000171661377,-1.1058334945272557,3.9999999999999996,-52.42077526539877
3.9760000705718994,-1.1050168095831272,4.0200000000000005,-52.421686666480866
3.996999979019165,-1.099897427053183,4.04,-52.42081477097358
4.016999959945679,-1.0910200836318085,4.0600000000000005,-52.418667687971585
4.0370001792907715,-1.096129048144133,4.08,-52.41637005783927
4.057000160217285,-1.1172823885624739,4.1000000000000005,-52.41476797315541
4.075999975204468,-1.1469072980241075,4.12,-52.414070751971835
4.0950000286102295,-1.1746103269170916,4.140000000000001,-52.413999139954015
4.115000009536743,-1.1957178295437192,4.16,-52.41426639265654
4.136000156402588,-1.2178908251898612,4.180000000000001,-52.415318595965594
4.1549999713897705,-1.2531769347130486,4.2,-52.41793255467822
4.174999952316284,-1.2983371959429169,4.220000000000001,-52.422450907218796
4.194000005722046,-1.350773675185171,4.24,-52.42884802719545
4.215000152587891,-1.4150645384199811,4.260000000000001,-52.43700568546877
4.233999967575073,-1.4789499195328633,4.28,-52.44665717319838
4.253999948501587,-1.5421728409958992,4.300000000000001,-52.45744164597549
4.273000001907349,-1.5965297849606677,4.32,-52.46892611528046
4.294000148773193,-1.6481649393270086,4.340000000000001,-52.481481164158815
4.318000078201294,-1.7167431620090918,4.36,-52.4960452358065
4.334000110626221,-1.7576479606568893,4.380000000000001,-52.51298191846163
4.353000164031982,-1.8042914528360476,4.4,-52.53341321688449
4.371999979019165,-1.8851784678292902,4.420000000000001,-52.55891065307193
4.39300012588501,-2.0166848043713874,4.44,-52.5897561773085
4.4120001792907715,-2.158563340031779,4.460000000000001,-52.627364676093364
4.432000160217285,-2.367963600292863,4.48,-52.676893475910354
4.452000141143799,-2.6814310951483904,4.5,-52.7446190548199
4.4709999561309814,-3.084024453745262,4.5200000000000005,-52.83426921636804
4.492000102996826,-3.6051059856274525,4.54,-52.94594142482438
4.511000156402588,-4.1017187449363535,4.5600000000000005,-53.07749355950182
4.531000137329102,-4.622650077922482,4.58,-53.227833207395584
4.551000118255615,-5.155533467121285,4.6000000000000005,-53.39783858287688
4.570000171661377,-5.676940654280517,4.62,-53.58979904791319
4.593000173568726,-6.35894172379159,4.640000000000001,-53.80565020057204
4.610000133514404,-6.906259018558211,4.66,-54.044882957558634
4.630000114440918,-7.572730642369836,4.680000000000001,-54.30498281134139
4.64900016784668,-8.185078163589392,4.7,-54.58415275180045
4.669000148773193,-8.819959910708842,4.720000000000001,-54.88268704469801
4.689000129699707,-9.511511449701585,4.74,-55.200501228211834
4.709000110626221,-10.223455644305785,4.760000000000001,-55.53602874736989
4.728000164031982,-10.882999771488842,4.78,-55.88728021619864
4.749000072479248,-11.604081637050477,4.800000000000001,-56.25247481094918
4.769000053405762,-12.307117347830962,4.82,-56.63042967784233
4.788000106811523,-13.015241447156226,4.840000000000001,-57.02178161797328
4.808000087738037,-13.800674077413513,4.86,-57.42743873032146
4.828000068664551,-14.588198453983656,4.880000000000001,-57.84799386128719
4.8480000495910645,-15.375748886036389,4.9,-58.285520582094044
4.867000102996826,-16.150759075948844,4.920000000000001,-58.741907356932145
4.88700008392334,-16.99721599476609,4.94,-59.21542573755006
4.906000137329102,-17.777149942292986,4.960000000000001,-59.70095713024862
4.927000045776367,-18.582268353068457,4.98,-60.19432396804459
4.947000026702881,-19.32703200926355,5.0,-60.6949709885204
4.966000080108643,-20.05161850812418,5.0200000000000005,-61.20421077058534
4.985000133514404,-20.8032056836772,5.04,-61.72247391258266
5.00600004196167,-21.617438411566084,5.0600000000000005,-62.24914044630974
5.026000022888184,-22.37311426479158,5.08,-62.7821902600123
5.046000003814697,-23.111302308078137,5.1000000000000005,-63.31870175618498
5.065000057220459,-23.795602525022492,5.12,-63.85627232136392
5.085000038146973,-24.487765140921482,5.140000000000001,-64.39365461936883
5.105000019073486,-25.1635258945463,5.16,-64.92881229579082
5.125,-25.796854709698444,5.180000000000001,-65.4590998902916
5.144000053405762,-26.37154682228447,5.2,-65.98276637645793
5.164000034332275,-26.945459429626272,5.220000000000001,-66.5007641823483
5.184000015258789,-27.56495176129311,5.24,-67.01753737091869
5.203000068664551,-28.20860891851578,5.260000000000001,-67.53619285029205
5.2230000495910645,-28.89424186172143,5.28,-68.0544615412818
5.24399995803833,-29.542473150632503,5.300000000000001,-68.56743310992998
5.269000053405762,-30.2511699294381,5.32,-69.07319159276221
5.2820000648498535,-30.626036948318678,5.340000000000001,-69.57274328102449
5.302000045776367,-31.220630023301037,5.36,-70.06704310790956
5.322000026702881,-31.796153476384617,5.380000000000001,-70.55537243889852
5.3420000076293945,-32.32471711346971,5.4,-71.0375398595702
5.361000061035156,-32.84161726306033,5.420000000000001,-71.51538887599428
5.381999969482422,-33.45894927703945,5.44,-71.99207223504462
5.4019999504089355,-34.11257466939199,5.460000000000001,-72.46951296796561
5.420000076293945,-34.707664387506874,5.48,-72.94891693677945
5.440999984741211,-35.43496103348152,5.5,-73.43103883390873
5.460000038146973,-36.090682568637305,5.5200000000000005,-73.91433744168198
5.480000019073486,-36.76021806159847,5.54,-74.39768406749583
5.501000165939331,-37.464345355745564,5.5600000000000005,-74.88057912616502
5.519999980926514,-38.07569341171793,5.58,-75.36192906561332
5.539999961853027,-38.68854510743602,5.6000000000000005,-75.84129215444109
5.56000018119812,-39.28663295301351,5.62,-76.31863521199755
5.580000162124634,-39.87399301533636,5.640000000000001,-76.79416753303619
5.598999977111816,-40.43717875189613,5.66,-77.268892435361
5.61899995803833,-41.05742287216765,5.680000000000001,-77.74395794762265
5.638000011444092,-41.67245533841653,5.7,-78.21912056021722
5.6579999923706055,-42.29895288194441,5.720000000000001,-78.69164464658165
5.683000087738037,-42.929893858753935,5.74,-79.15719730394635
5.697999954223633,-43.259664411535766,5.760000000000001,-79.61086765071815
5.718000173568726,-43.599600056426446,5.78,-80.05144287982289
5.738000154495239,-43.94531438327723,5.800000000000001,-80.47896906648941
5.756999969482422,-44.220474555603396,5.82,-80.89089189414888
5.7769999504089355,-44.44064772175851,5.840000000000001,-81.2887799994397
5.796000003814697,-44.744875283312,5.86,-81.67682134418315
5.820000171661377,-45.1984411786737,5.880000000000001,-82.05730229566738
5.835999965667725,-45.52640867456307,5.9,-82.43397203664792
5.855999946594238,-46.01834871826133,5.920000000000001,-82.81277082505794
5.876000165939331,-46.650225706852275,5.94,-83.20090559239632
5.896000146865845,-47.441641275585624,5.960000000000001,-83.601985416392
5.916000127792358,-48.24392161118312,5.98,-84.01454290857761
5.93500018119812,-48.9887600127638,6.0,-84.43836183554701
5.959000110626221,-49.95908869288476,6.0200000000000005,-84.87646643949505
5.9750001430511475,-50.66942834413291,6.04,-85.33138849488701
5.99399995803833,-51.538294701542846,6.0600000000000005,-85.80146669359272
6.014000177383423,-52.401492084173036,6.08,-86.28388285825733
6.0340001583099365,-53.23130027852848,6.1000000000000005,-86.77733810398126
6.055000066757202,-54.07403323777908,6.12,-87.28194642850805
6.074000120162964,-54.85375522848562,6.140000000000001,-87.79769131095402
6.1000001430511475,-55.879693843359604,6.16,-88.32146102762718
6.114000082015991,-56.370501043299456,6.180000000000001,-88.84946063404718
6.133000135421753,-56.99348924927322,6.2,-89.37824056752527
6.153000116348267,-57.566071354389926,6.220000000000001,-89.90554713589036
6.17300009727478,-58.1266547074349,6.24,-90.43231550054274
6.193000078201294,-58.722943936705484,6.260000000000001,-90.96306439104669
6.213000059127808,-59.455234011774614,6.28,-91.50153785816333
6.232000112533569,-60.14662457400534,6.300000000000001,-92.04576220404098
6.252000093460083,-60.78896391234236,6.32,-92.58982440172751
6.272000074386597,-61.29215092066564,6.340000000000001,-93.13219613984478
6.291000127792358,-61.84020563266744,6.36,-93.67934059707584
6.311000108718872,-62.53580549201047,6.380000000000001,-94.2365865163469
6.331000089645386,-63.235354827581155,6.4,-94.80765136002651
6.351000070571899,-63.97013454742757,6.420000000000001,-95.38829772611153
6.371000051498413,-64.49654160972322,6.44,-95.97258867301609
6.390000104904175,-65.01717965830935,6.460000000000001,-96.56474597277482
6.4100000858306885,-65.62855369376547,6.48,-97.16971489967335
6.42900013923645,-66.23138796572454,6.5,-97.79076038302823
6.450000047683716,-66.91556156693713,6.5200000000000005,-98.42597042156265
6.4700000286102295,-67.45106699612869,6.54,-99.06685461736328
6.490000009536743,-67.86308725883583,6.5600000000000005,-99.70471374771337
6.513000011444092,-68.25402014376347,6.58,-100.33034591713064
6.5290000438690186,-68.41772520392679,6.6000000000000005,-100.9323643007876
6.549000024795532,-68.48988699805636,6.62,-101.50608608289157
6.568000078201294,-68.57241384284859,6.640000000000001,-102.05712518769806
6.58899998664856,-68.76662563688843,6.66,-102.59030336217158
6.608000040054321,-68.94837721778231,6.680000000000001,-103.10676206096026
6.628000020980835,-69.17015932905798,6.7,-103.61033476271501
6.651000022888184,-69.5339217254275,6.720000000000001,-104.10497540930143
6.66700005531311,-69.80870589598658,6.74,-104.59299983710514
6.687000036239624,-70.1928125145217,6.760000000000001,-105.08495688074647
6.707000017166138,-70.80543923564008,6.78,-105.59327738205546
6.726999998092651,-71.4693486687982,6.800000000000001,-106.1169207508521
6.746999979019165,-72.07471830492725,6.82,-106.64763870509101
6.766000032424927,-72.56851407651311,6.840000000000001,-107.17798898919965
6.788000106811523,-73.03414253816115,6.86,-107.70289346670491
6.805999994277954,-73.330995073329,6.880000000000001,-108.21945423280746
6.825999975204468,-73.59017288259571,6.9,-108.73071916354783
6.8450000286102295,-73.8882578580496,6.920000000000001,-109.23594699264055
6.865000009536743,-74.01987903657009,6.94,-109.72952771207258
6.884000062942505,-74.14988188698183,6.960000000000001,-110.20894820713025
6.9049999713897705,-74.26824797915235,6.98,-110.67029966543942
6.933000087738037,-74.38421298287068,7.0,-111.11382359827962
6.945000171661377,-74.43974021144003,7.0200000000000005,-111.54379295235792
6.965000152587891,-74.5428747666925,7.04,-111.96213538102049
6.985000133514404,-74.61726287599357,7.0600000000000005,-112.37042466173934
7.003000020980835,-74.67490477961229,7.08,-112.77122158824133
7.023000001907349,-74.74468915735194,7.1000000000000005,-113.1645853006167
7.042999982833862,-74.80478275937013,7.12,-113.5504223514243
7.062999963760376,-74.85250730348282,7.140000000000001,-113.93083462281056
7.083000183105469,-74.89569354641205,7.16,-114.30388102543152
7.103000164031982,-74.88981247917505,7.180000000000001,-114.66588139882198
7.123000144958496,-74.87242660892416,7.2,-115.01632803575819
7.141999959945679,-74.88934890114382,7.220000000000001,-115.35357921076265
7.1620001792907715,-74.93838488898317,7.24,-115.67372818738806
7.182000160217285,-74.95248931968646,7.260000000000001,-115.97275399827554
7.202000141143799,-74.94224031640029,7.28,-116.25085354541723
7.2209999561309814,-74.96197232042509,7.300000000000001,-116.51064832732457
7.241000175476074,-74.98400935102718,7.32,-116.753325205418
7.261000156402588,-75.00229457362838,7.340000000000001,-116.98076854843704
7.281000137329102,-75.01724369872078,7.36,-117.19534265561524
7.301000118255615,-75.02554887471224,7.380000000000001,-117.3986329287215
7.321000099182129,-75.03502819275946,7.4,-117.59147751020525
7.341000080108643,-75.05903133512156,7.420000000000001,-117.77408418233959
7.360000133514404,-75.09680356231068,7.44,-117.94702162880154
7.380000114440918,-75.13733139756118,7.460000000000001,-118.11198176914041
7.400000095367432,-75.18132150717629,7.48,-118.26991396839533
7.420000076293945,-75.22528968710265,7.5,-118.4209802494467
7.439000129699707,-75.27778923044464,7.5200000000000005,-118.56619959397847
7.459000110626221,-75.35063096438093,7.54,-118.70726013770387
7.479000091552734,-75.46734695259065,7.5600000000000005,-118.84596031703153
7.498000144958496,-75.55180143519074,7.58,-118.98108242498967
7.51800012588501,-75.57592662607408,7.6000000000000005,-119.10864845808808
7.538000106811523,-75.55061674922862,7.62,-119.22735152214108
7.558000087738037,-75.54418793823565,7.640000000000001,-119.3393024333526
7.578000068664551,-75.55963371321785,7.66,-119.44612819445874
7.5970001220703125,-75.55824930634589,7.680000000000001,-119.54763345371659
7.617000102996826,-75.55099303314657,7.7,-119.64385492448758
7.63700008392334,-75.55365242391177,7.720000000000001,-119.73477959675144
7.656000137329102,-75.55357815371919,7.74,-119.81893982178455
7.677000045776367,-75.53689124428031,7.760000000000001,-119.89419900879015
7.696000099182129,-75.49101299074304,7.78,-119.9592752827711
7.716000080108643,-75.42732405884821,7.800000000000001,-120.01508008681012
7.736000061035156,-75.37437009918811,7.82,-120.06451282053003
7.755000114440918,-75.34688761751927,7.840000000000001,-120.11012195760756
7.775000095367432,-75.31215517586888,7.86,-120.1520995386042
7.795000076293945,-75.27031169143716,7.880000000000001,-120.19014719561147
7.815999984741211,-75.23053606983302,7.9,-120.22448750767285
7.835000038146973,-75.20530017361038,7.920000000000001,-120.25501513704634
7.855000019073486,-75.18010103270394,7.94,-120.28236175011894
7.874000072479248,-75.18068496749092,7.960000000000001,-120.30835842929136
7.89900016784668,-75.21174910769467,7.98,-120.33426382145507
7.914000034332275,-75.22379935169695,8.0,-120.35945479206102
7.934000015258789,-75.221482361477,8.02,-120.38200662768133
7.953999996185303,-75.202635236845,8.040000000000001,-120.400586645749
7.973999977111816,-75.1896838971593,8.06,-120.41578421441211
7.993000030517578,-75.18758575844758,8.08,-120.42807907528119
8.013000011444092,-75.18569595989733,8.1,-120.43714960777766
8.039999961853027,-75.1715188918983,8.120000000000001,-120.44315645965786
8.05299997329712,-75.17114340282757,8.14,-120.44667521164556
8.072999954223633,-75.1910847078069,8.16,-120.44851363251863
8.092000007629395,-75.21145346453976,8.18,-120.4497314523306
8.11300015449524,-75.23039250950134,8.200000000000001,-120.4513504625509
8.131999969482422,-75.24124462582174,8.22,-120.45381887662664
8.151999950408936,-75.25673707483782,8.24,-120.45692344352767
8.17799997329712,-75.26437891379543,8.26,-120.46003768795256
8.190999984741211,-75.27217758536167,8.280000000000001,-120.46272956200818
8.210999965667725,-75.27935071872231,8.3,-120.46600576985335
8.230999946594238,-75.29434779515495,8.32,-120.47148230141028
8.251000165939331,-75.3183024501635,8.34,-120.47939331223262
8.269999980926514,-75.33549475249715,8.360000000000001,-120.48752371966464
8.289999961853027,-75.31906790550445,8.38,-120.49283264762902
8.31000018119812,-75.2838204602413,8.4,-120.49551087841894
8.328999996185303,-75.27682954275224,8.42,-120.49816105017494
8.348999977111816,-75.30025889371694,8.440000000000001,-120.50207683976946
8.36899995803833,-75.30527806124444,8.46,-120.50573201864304
8.389000177383423,-75.26442887689004,8.48,-120.50717993192076
8.407999992370605,-75.22136095138161,8.5,-120.50690132550804
8.42799997329712,-75.19589973400538,8.52,-120.50689130680944
8.447999954223633,-75.2084275143202,8.540000000000001,-120.50769827932042
8.468000173568726,-75.21482732148523,8.56,-120.50772894429511
8.48800015449524,-75.19644061011851,8.58,-120.50643844113763
8.508000135421753,-75.18535792270032,8.6,-120.50490289244804
8.526999950408936,-75.20027647706442,8.620000000000001,-120.50289538753401
8.547000169754028,-75.19884402354676,8.64,-120.49810647091614
8.567000150680542,-75.15031964896802,8.66,-120.48841994488211
8.587000131607056,-75.08023289518867,8.68,-120.47486655483803
8.605999946594238,-75.05685642900256,8.700000000000001,-120.46112965089276
8.626000165939331,-75.0851198395664,8.72,-120.44944226459538
8.646000146865845,-75.1259524880944,8.74,-120.43898405429236
8.664999961853027,-75.1544609002114,8.76,-120.42730089913319
8.686000108718872,-75.17991889142466,8.780000000000001,-120.41387336186986
8.705000162124634,-75.22334926483039,8.8,-120.40123925831747
8.725000143051147,-75.26103849185203,8.82,-120.38962844371862
8.745000123977661,-75.2503880898452,8.84,-120.37743487243021
8.764000177383423,-75.22874418779307,8.860000000000001,-120.36506651032461
8.784000158309937,-75.221024330262,8.88,-120.35413949210901
8.80400013923645,-75.24569327929055,8.9,-120.34503128339779
8.824000120162964,-75.24950206403477,8.92,-120.3363787015552
8.844000101089478,-75.21445706689975,8.940000000000001,-120.32836604068952
8.870000123977661,-75.17559408616624,8.96,-120.32310233263131
8.883000135421753,-75.17095987141525,8.98,-120.32009260273094
8.904000043869019,-75.15333412988247,9.0,-120.31506936696195
8.92300009727478,-75.09925089906542,9.02,-120.3041330085191
8.943000078201294,-74.99824387543255,9.040000000000001,-120.28715895739877
8.963000059127808,-74.91492331356913,9.06,-120.26793155066423
8.98200011253357,-74.9140025586504,9.08,-120.2504802973993
9.008000135421753,-74.97649102586941,9.1,-120.23549667943333
9.022000074386597,-74.99818937363857,9.120000000000001,-120.22076763130805
9.04200005531311,-74.99397175909517,9.14,-120.20554561264608
9.062000036239624,-74.98972389326629,9.16,-120.19154541486586
9.081000089645386,-74.9986489981286,9.18,-120.17923229082541
9.1010000705719,-74.98602961336175,9.200000000000001,-120.16712677495137
9.121000051498413,-74.92315818097296,9.22,-120.15346627855743
9.14300012588501,-74.81407515189329,9.24,-120.13908605506585
9.160000085830688,-74.77046055031246,9.26,-120.12751840158296
9.180000066757202,-74.79552784760445,9.280000000000001,-120.11997583741932
9.200000047683716,-74.82939244846823,9.3,-120.11365697221046
9.22000002861023,-74.8125103680917,9.32,-120.10544912947151
9.239000082015991,-74.74705069412101,9.34,-120.09442848541593
9.259000062942505,-74.69481478256039,9.360000000000001,-120.0815075926978
9.282000064849854,-74.67793008585441,9.38,-120.06822205173317
9.299000024795532,-74.68323218616396,9.4,-120.05597543100575
9.318000078201294,-74.6937026720577,9.42,-120.04534147478151
9.338000059127808,-74.7110093822434,9.440000000000001,-120.03563462313453
9.358000040054321,-74.73798723663545,9.46,-120.02653248594989
9.378000020980835,-74.79012180375575,9.48,-120.01989810613627
9.398000001907349,-74.85600138305925,9.5,-120.0172577686584
9.41700005531311,-74.92108912506993,9.52,-120.01763932484648
9.437000036239624,-74.9797143118047,9.540000000000001,-120.01926289919484
9.457000017166138,-75.0248947816276,9.56,-120.0216330874401
9.476999998092651,-75.05723621259409,9.58,-120.02482884783534
9.496000051498413,-75.07854371270989,9.6,-120.02814580506585
9.516000032424927,-75.07806034432603,9.620000000000001,-120.0304310560006
9.53600001335144,-75.05142652651558,9.64,-120.03083420950276
9.555000066757202,-74.9969526209604,9.66,-120.0304965077129
9.575999975204468,-74.94986765792989,9.68,-120.03254700431579
9.59500002861023,-74.94328901176921,9.700000000000001,-120.03883755062199
9.615000009536743,-74.9386259241256,9.72,-120.04763381101186
9.634999990463257,-74.89488843590826,9.74,-120.0570178787427
9.65499997138977,-74.84854105075419,9.76,-120.06813698896998
9.674000024795532,-74.82890802717824,9.780000000000001,-120.08133176905653
9.695000171661377,-74.83722100984713,9.8,-120.09442484652271
9.71399998664856,-74.85719760177778,9.82,-120.10652378705754
9.733999967575073,-74.89615317274684,9.84,-120.12054275047416
9.753000020980835,-74.96119530758921,9.860000000000001,-120.14122935322078
9.77400016784668,-75.12313608015056,9.88,-120.170056645582
9.792999982833862,-75.25828431534056,9.9,-120.20474194328537
9.812999963760376,-75.41788128393074,9.92,-120.24227943776307
9.833000183105469,-75.52307818097282,9.940000000000001,-120.27923487907812
9.853000164031982,-75.5514132688452,9.96,-120.31438333204999
9.871999979019165,-75.56714029093378,9.98,-120.34880463613322
9.891999959945679,-75.57704330723621,10.0,-120.38303595888412
9.912000179290771,-75.57390086295166,10.02,-120.42262653404944
9.930999994277954,-75.59401423858426,10.040000000000001,-120.47226476487052
9.950999975204468,-75.64370394155861,10.06,-120.52915372890583
9.970999956130981,-75.69685403717152,10.08,-120.58985288130764
9.991000175476074,-75.72146584996759,10.1,-120.65200712288366
10.011000156402588,-75.70802531810051,10.120000000000001,-120.71402520037078
10.031000137329102,-75.686449900167,10.14,-120.77448320156601
10.049999952316284,-75.68264258629567,10.16,-120.83164585008576
10.070000171661377,-75.68259617216145,10.18,-120.88369514066862
10.09000015258789,-75.68339592383684,10.200000000000001,-120.93052489048736
10.110000133514404,-75.70652099564657,10.22,-120.97504445737525
10.128999948501587,-75.77590244789351,10.24,-121.01994416840384
10.14900016784668,-75.85126013209484,10.26,-121.06559420198788
10.169000148773193,-75.86951229824106,10.280000000000001,-121.11174395152524
10.187999963760376,-75.84541622134472,10.3,-121.15944055383474
10.20900011062622,-75.80321328852479,10.32,-121.21018595284417
10.228000164031982,-75.74167270590343,10.34,-121.26433405461043
10.248000144958496,-75.65444705437154,10.360000000000001,-121.32200314103049
10.26800012588501,-75.54931823203343,10.38,-121.38410777261468
10.287000179290771,-75.44709080421788,10.4,-121.45145855710223
10.308000087738037,-75.327168931378,10.42,-121.52534495069925
10.32800006866455,-75.23174705612024,10.440000000000001,-121.60757529448033
10.347000122070312,-75.18692997150274,10.46,-121.69901531365306
10.367000102996826,-75.12422210988478,10.48,-121.79897905212603
10.38700008392334,-75.0665765012476,10.5,-121.9069003029448
10.407000064849854,-75.0309825297091,10.52,-122.02424895736087
10.426000118255615,-75.00501761841673,10.540000000000001,-122.15193169847508
