UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h
2026_06_10_18_05_38.606,3.868,60.1,0,0.782,0,0,0,0.028, ,0,0,0,0,0, ,598,-795.8,-55.5,-0.9,0,-1.7,25,-1.84445,-0.24262,1.23536,-0.158978,0.301975,-0.194545
2026_06_10_18_05_38.616,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,595.3,-797.8,-54.6,-1.7,-0.4,-1.4,25,-4.3498,-2.1669,2.03266,-0.924916,-0.104239,0.10817
2026_06_10_18_05_38.647,3.868,59.9,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,595.5,-796.2,-51.2,-1.2,-0.6,-2.2,25,-3.89082,-0.483627,5.20519,-0.383788,-0.291794,-0.674047
2026_06_10_18_05_38.655,3.868,60,0,0.779,0,0,0,0.028, ,0,0,0,0,0, ,602.6,-798,-57.2,-0.9,-0.9,-2.2,25,3.22993,-2.1993,-0.929185,-0.0695416,-0.564872,-0.632972
2026_06_10_18_05_38.685,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,604.8,-799.3,-54.4,-0.7,-0.3,-1.3,25,5.16608,-3.32566,1.84212,0.128602,0.0512689,0.278178
2026_06_10_18_05_38.696,3.868,59.9,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,601.1,-800.4,-55,-0.8,-0.1,-0.9,25,1.264,-4.18952,1.14815,0.0238125,0.242051,0.649039
2026_06_10_18_05_38.727,3.868,60,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,596.1,-794.5,-56.5,-1.4,-0.6,-1.1,25,-3.66068,1.78604,-0.37611,-0.559357,-0.257465,0.415582
2026_06_10_18_05_38.735,3.868,59.9,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,598.7,-797.7,-61.8,-0.7,-0.3,-1.8,25,-0.916795,-1.42531,-5.49171,0.1534,0.0490839,-0.288415
2026_06_10_18_05_38.765,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,595.5,-795.8,-55.9,-1,-0.3,-1.4,25,-3.96344,0.503675,0.563177,-0.146807,0.0460929,0.116973
2026_06_10_18_05_38.774,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,593.3,-792.1,-60.6,-0.7,0.1,-2,25,-5.8549,4.06026,-4.02794,0.152999,0.431097,-0.471874
2026_06_10_18_05_38.804,3.868,60.1,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,599.8,-799.4,-62.2,-0.8,-0.6,-2,25,0.803838,-3.26479,-5.33374,0.0467221,-0.273845,-0.443119
2026_06_10_18_05_38.814,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,599.2,-800.4,-55.9,-0.8,-0.5,-1.4,25,0.173159,-4.03537,1.09934,0.043875,-0.160205,0.165602
2026_06_10_18_05_38.844,3.868,60,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,593,-792.6,-58.4,-0.4,-0.1,-1.4,25,-5.8485,3.77293,-1.39148,0.429014,0.23737,0.155511
2026_06_10_18_05_38.854,3.868,60,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,593.9,-795.5,-58.1,-0.5,0,-1.8,25,-4.6195,0.731349,-1.01583,0.305918,0.319859,-0.241778
2026_06_10_18_05_38.885,3.868,60,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,594.6,-794.6,-57.1,-0.5,0.1,-2.3,25,-3.65938,1.55938,0.0156057,0.287276,0.39732,-0.71181
2026_06_10_18_05_38.893,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,595.9,-792.3,-54.6,-1.3,-0.2,-2.4,25,-2.17595,3.69427,2.43848,-0.505855,0.0822494,-0.765388
2026_06_10_18_05_38.923,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,601.8,-797.7,-56.3,-0.5,0.3,-2.1,25,3.67685,-1.76634,0.641684,0.300596,0.562003,-0.427887
2026_06_10_18_05_38.933,3.868,60.1,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,594.7,-794,-57.9,-0.9,-0.7,-2.2,25,-3.43086,1.92857,-0.948671,-0.105534,-0.441775,-0.498766
2026_06_10_18_05_38.964,3.868,59.9,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,595.7,-796.1,-54.5,-1.3,-0.8,-2.5,25,-2.25226,-0.224943,2.40555,-0.486916,-0.511808,-0.759232
2026_06_10_18_05_38.973,3.868,60.1,0,0.779,0,0,0,0.028, ,0,0,0,0,0, ,598.6,-795.7,-54.5,-1.1,0.4,-2.6,25,0.696594,0.176541,2.25896,-0.263338,0.682818,-0.809919
2026_06_10_18_05_39.003,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,606.6,-798.3,-58.4,-1.3,0.4,-2.6,25,8.4104,-2.35497,-1.65987,-0.441197,0.641209,-0.760565
2026_06_10_18_05_39.012,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,610.9,-797.7,-68.1,-0.5,0.3,-1.7,25,12.0669,-1.62977,-10.9632,0.361313,0.505182,0.15836
2026_06_10_18_05_39.043,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,604.3,-793.4,-66,-0.6,-0.5,-1,25,4.93265,2.63851,-8.25909,0.242342,-0.301228,0.827382
2026_06_10_18_05_39.052,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,598.2,-791.6,-61.6,0,-0.3,-1.3,25,-1.28205,4.22293,-3.48986,0.809293,-0.0889653,0.486104
2026_06_10_18_05_39.083,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,598.3,-794.5,-51.8,-0.3,-0.8,-1.9,25,-1.107,1.15393,6.22421,0.469118,-0.56831,-0.125237
2026_06_10_18_05_39.092,3.868,60,0,0.779,0,0,0,0.028, ,0,0,0,0,0, ,599.6,-798.5,-47.9,-1,-0.6,-1.9,25,0.22084,-2.79451,9.62609,-0.238141,-0.339772,-0.117605
2026_06_10_18_05_39.122,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,604.2,-799.4,-47.8,-1.3,-0.2,-1.6,25,4.66726,-3.49682,9.13645,-0.514489,0.0687454,0.180421
2026_06_10_18_05_39.131,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,603.3,-798.9,-49.9,-1.6,0,-1.5,25,3.51025,-2.79897,6.54368,-0.773996,0.258462,0.26638
2026_06_10_18_05_39.162,3.868,60.1,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,603.7,-799.9,-57.2,-1.1,-0.5,-1.9,25,3.68418,-3.59794,-0.932649,-0.242065,-0.242053,-0.137665
2026_06_10_18_05_39.170,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,601.8,-796.6,-57.8,-0.7,-0.6,-1.4,25,1.61754,-0.179187,-1.45753,0.160498,-0.324256,0.355489
2026_06_10_18_05_39.200,3.868,60.1,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,600.5,-796.6,-60.6,-0.1,-0.2,-1.1,25,0.258593,-0.168268,-4.0834,0.732436,0.0833156,0.624686
2026_06_10_18_05_39.210,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,599.1,-794.4,-54.9,-0.2,0,-1.1,25,-1.11453,1.97491,1.69176,0.59085,0.272145,0.586619
2026_06_10_18_05_39.242,3.868,60.1,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,601.5,-799.9,-53.2,-0.5,0.4,-1.3,25,1.28028,-3.47786,3.23687,0.263986,0.643374,0.356966
2026_06_10_18_05_39.250,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,597.6,-795.5,-55.7,-1.1,0.4,-0.8,25,-2.57893,1.00003,0.615794,-0.333819,0.604168,0.819979
2026_06_10_18_05_39.281,3.868,60.1,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,593.1,-791.9,-63.8,-1.4,-0.6,-1.5,25,-6.78467,4.42938,-7.27493,-0.604337,-0.40218,0.0913395
2026_06_10_18_05_39.289,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,597.2,-797.3,-61,-1.5,-1.4,-2,25,-2.39611,-1.07597,-4.11693,-0.664463,-1.1533,-0.398992
2026_06_10_18_05_39.320,3.868,60.1,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,599.6,-797.1,-63.7,-0.7,-0.7,-1.6,25,0.0767403,-0.816482,-6.48379,0.151653,-0.404346,0.0131339
2026_06_10_18_05_39.329,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,594.1,-791.3,-62.3,-0.2,-0.2,-0.9,25,-5.26036,4.85654,-4.73134,0.627177,0.105059,0.691006
2026_06_10_18_05_39.360,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,588,-791.5,-53.5,0.3,0.2,-1.6,25,-10.8539,4.36668,4.08885,1.07372,0.48647,-0.0297746
2026_06_10_18_05_39.375,3.868,60.1,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,587.6,-791.6,-52.1,-0.4,-0.6,-2.6,25,-10.5803,4.00365,5.19703,0.329622,-0.318799,-0.997491
2026_06_10_18_05_39.405,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,601.8,-800.9,-51.5,-1.1,-0.7,-2.8,25,3.83175,-5.25701,5.46206,-0.369136,-0.396326,-1.13061
2026_06_10_18_05_39.411,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,604.7,-801.2,-53.2,-1,-0.2,-2,25,6.40992,-5.2275,3.48101,-0.249689,0.112591,-0.286091
2026_06_10_18_05_39.442,3.868,60.1,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,601.5,-799.4,-53.4,-1.5,0.1,-1.9,25,2.9168,-3.16381,3.07498,-0.719239,0.396589,-0.171704
2026_06_10_18_05_39.449,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,602.9,-795.7,-60.7,-0.8,0.3,-2,25,4.09642,0.616263,-4.18998,0.00326156,0.566328,-0.258194
2026_06_10_18_05_39.481,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,602,-796.2,-61,-0.7,-0.1,-2,25,2.9742,0.0939436,-4.22551,0.100016,0.144005,-0.242461
2026_06_10_18_05_39.488,3.868,60.1,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,602.7,-794.6,-58.2,-0.1,-0.2,-1.6,25,3.47164,1.6395,-1.25333,0.67564,0.0382769,0.160127
2026_06_10_18_05_39.518,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,599.1,-794.6,-56.6,-0.1,-0.1,-1.7,25,-0.230261,1.5396,0.374293,0.634468,0.132898,0.0534159
2026_06_10_18_05_39.527,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,599.2,-792.1,-54.4,-0.5,-0.7,-2,25,-0.119241,3.86961,2.48445,0.207993,-0.45692,-0.240698
2026_06_10_18_05_39.558,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,603.7,-798,-55,-0.6,-0.9,-1.8,25,4.25092,-2.08646,1.75134,0.0983651,-0.622982,-0.0321246
2026_06_10_18_05_39.567,3.868,60.1,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,600.9,-796,-53.8,-1.1,-1.1,-1.8,25,1.2772,-0.0202501,2.80805,-0.392395,-0.778926,-0.030167
2026_06_10_18_05_39.598,3.868,60.1,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,603.6,-799.8,-54.9,-0.7,-0.5,-1.5,25,3.81706,-3.70322,1.57045,0.0193294,-0.149741,0.262531
2026_06_10_18_05_39.606,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,596.9,-797.2,-54.6,-0.7,-0.1,-1.1,25,-2.91136,-0.9568,1.76561,0.0181515,0.247196,0.634345
2026_06_10_18_05_39.637,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,594.3,-797.1,-50.4,-0.5,0,-1.6,25,-5.25476,-0.801507,5.73005,0.210952,0.329086,0.110924
2026_06_10_18_05_39.646,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,594.4,-794,-53.8,-0.7,-0.5,-2.2,25,-4.83756,2.25286,2.08447,0.00419054,-0.175733,-0.477554
2026_06_10_18_05_39.676,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,600.5,-797.8,-58.9,-0.8,-0.5,-2.3,25,1.37134,-1.56863,-2.98716,-0.093018,-0.165025,-0.545406
2026_06_10_18_05_39.686,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,594.9,-795.6,-54.3,-1.1,-0.2,-1.6,25,-4.14157,0.659937,1.65471,-0.378209,0.135891,0.166501
2026_06_10_18_05_39.716,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,588.8,-791.5,-57.6,-1.3,0.3,-2,25,-9.80337,4.59478,-1.64557,-0.549068,0.612376,-0.231457
2026_06_10_18_05_39.726,3.868,60,0,0.782,0,0,0,0.027, ,0,0,0,0,0, ,592.8,-795.7,-61.7,-1,0.8,-2.4,25,-5.32785,0.242739,-5.52038,-0.22475,1.05982,-0.605166
2026_06_10_18_05_39.755,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,593.1,-794.5,-59.3,-1.1,-0.1,-2.3,25,-4.71234,1.3914,-2.8571,-0.308007,0.122663,-0.471335
2026_06_10_18_05_39.765,3.868,59.9,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,594.7,-793,-58.2,-0.9,-1.1,-2.7,25,-2.8739,2.76091,-1.61651,-0.0953319,-0.854343,-0.830426
2026_06_10_18_05_39.796,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,601,-794.1,-57.4,-0.7,-0.7,-2.8,25,3.40927,1.5262,-0.742384,0.104384,-0.414469,-0.876775
2026_06_10_18_05_39.805,3.868,59.9,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,606.2,-798.5,-52.6,-0.6,0.2,-2.4,25,8.24309,-2.83276,3.95661,0.194976,0.483366,-0.435534
2026_06_10_18_05_39.835,3.868,60.1,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,606,-799.3,-49.9,-0.7,0.5,-2.2,25,7.54686,-3.43575,6.33323,0.0861414,0.74477,-0.215087
2026_06_10_18_05_39.845,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,605.8,-797.8,-49.9,-1.2,0.2,-1.9,25,6.89305,-1.77209,5.9473,-0.403874,0.408527,0.0888792
2026_06_10_18_05_39.875,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,604.2,-792.8,-53.9,-1.4,0,-1.8,25,4.92178,3.18355,1.70676,-0.573169,0.189726,0.180416
2026_06_10_18_05_39.884,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,606.4,-791.1,-58.7,-0.8,-0.3,-2.3,25,6.75484,4.63777,-3.05099,0.0434775,-0.112695,-0.315343
2026_06_10_18_05_39.915,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,608.8,-797.7,-61.5,-0.6,-0.8,-2.2,25,8.67006,-2.04379,-5.57976,0.234734,-0.590593,-0.199174
2026_06_10_18_05_39.924,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,609.3,-796.6,-61.7,-0.2,0.1,-1.4,25,8.62649,-0.852723,-5.43365,0.608243,0.317974,0.588588
2026_06_10_18_05_39.954,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,604.8,-793.7,-58.4,-0.1,0.4,-1.2,25,3.73792,2.01084,-1.90308,0.668131,0.589457,0.746627
2026_06_10_18_05_39.963,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,604.4,-791.2,-62.2,-0.3,-0.3,-1.2,25,3.12237,4.31214,-5.47133,0.433511,-0.125135,0.70113
2026_06_10_18_05_39.994,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,606,-791.8,-65.1,-0.3,-0.9,-1.2,25,4.48332,3.46767,-7.94956,0.407094,-0.699228,0.658404
2026_06_10_18_05_40.003,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,600.4,-792.4,-60.5,-0.2,-1.5,-0.6,25,-1.21923,2.67461,-3.00529,0.479239,-1.23834,1.2
2026_06_10_18_05_40.033,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,594.9,-794.9,-51.3,-0.4,-1.4,-1,25,-6.47735,0.0877938,6.09753,0.25613,-1.06592,0.739064
2026_06_10_18_05_40.042,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,595.8,-798,-46.3,-0.6,-0.9,-1.4,25,-5.2101,-2.92308,10.5736,0.0466153,-0.516203,0.306215
2026_06_10_18_05_40.073,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,593.3,-797.7,-44.6,-1.3,-0.6,-1.1,25,-7.31644,-2.45411,11.5775,-0.634897,-0.193888,0.578414
2026_06_10_18_05_40.082,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,590.8,-796.2,-50,-1.1,-0.1,-1.8,25,-9.29442,-0.850263,5.63652,-0.402302,0.302693,-0.135505
2026_06_10_18_05_40.112,3.868,59.9,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,596.9,-793.2,-57.9,-1,-0.7,-2.5,25,-2.81386,2.11014,-2.36626,-0.280833,-0.297471,-0.805919
2026_06_10_18_05_40.121,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,604.1,-800.1,-62.5,-0.5,-0.9,-2.1,25,4.33818,-4.70817,-6.6819,0.221045,-0.47325,-0.368996
2026_06_10_18_05_40.153,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,601,-794.7,-58.8,-0.4,-0.5,-1.2,25,1.0683,0.814164,-2.68746,0.304529,-0.056599,0.526068
2026_06_10_18_05_40.161,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,597.7,-793.2,-55.2,-0.4,0.1,-1.5,25,-2.19624,2.21885,0.966619,0.285971,0.528569,0.203151
2026_06_10_18_05_40.192,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,602,-792.3,-57.7,-0.7,0,-2.2,25,2.10657,2.95624,-1.51611,-0.0223143,0.399406,-0.4879
2026_06_10_18_05_40.200,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,606.4,-796.3,-58.3,-1,-1,-1.9,25,6.24416,-1.10203,-2.00544,-0.311814,-0.594464,-0.167309
2026_06_10_18_05_40.233,3.868,59.9,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,601.8,-795.5,-52.2,-1.1,-1.2,-1.3,25,1.40378,-0.259264,4.0309,-0.389766,-0.752145,0.424605
2026_06_10_18_05_40.240,3.868,60.1,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,601.9,-795,-58.1,-0.6,-0.6,-1.8,25,1.41522,0.241301,-1.93496,0.118751,-0.124593,-0.0860352
2026_06_10_18_05_40.270,3.868,60.1,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,603.8,-797.6,-61.2,-0.2,-0.1,-1.4,25,3.17106,-2.29416,-4.8226,0.499327,0.367765,0.30702
2026_06_10_18_05_40.285,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,600.9,-792.9,-62.6,0.6,0.1,-1.2,25,0.166215,2.40239,-5.88606,1.24452,0.539261,0.482217
2026_06_10_18_05_40.317,3.868,60.1,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,597.9,-796.9,-53.5,0,-1,-1.3,25,-2.75251,-1.62213,3.29535,0.586967,-0.560085,0.355879
2026_06_10_18_05_40.325,3.868,60,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,595.3,-791.8,-54.9,-0.3,-1.1,-1.5,25,-5.10559,3.42136,1.7372,0.26034,-0.622908,0.140286
2026_06_10_18_05_40.356,3.868,59.9,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,597.6,-796.2,-47.7,-1.2,-1.6,-2,25,-2.56456,-1.05309,8.61196,-0.628103,-1.06971,-0.353028
2026_06_10_18_05_40.362,3.868,60.1,0,0.781,0,0,0,0.028, ,0,0,0,0,0, ,601,-799.5,-47.1,-1.9,-0.5,-1.7,25,0.888147,-4.18836,8.66889,-1.2685,0.0619553,-0.040656
2026_06_10_18_05_40.392,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,602.1,-799.8,-55.4,-1.7,0.3,-1.7,25,1.90049,-4.22398,0.0935183,-0.997294,0.833805,-0.0381785
2026_06_10_18_05_40.399,3.868,60.1,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,601.4,-795.4,-60.7,-1.3,-0.3,-1.3,25,1.10605,0.299324,-5.0507,-0.548709,0.201276,0.351961
2026_06_10_18_05_40.429,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,599.2,-797.8,-61.8,-0.1,-0.3,-1.4,25,-1.09433,-2.04576,-5.8094,0.648165,0.189011,0.23356
2026_06_10_18_05_40.438,3.868,60.1,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,595.9,-792.7,-60.5,0.2,-0.2,-1.1,25,-4.22709,3.02349,-4.195,0.899527,0.274446,0.510187
2026_06_10_18_05_40.469,3.868,60.1,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,594.4,-793.7,-56.6,0.2,0,-1.5,25,-5.42379,1.86972,-0.158195,0.844712,0.451628,0.0912847
2026_06_10_18_05_40.477,3.868,60,0,0.78,0,0,0,0.026, ,0,0,0,0,0, ,592.6,-794.7,-52,-0.1,0.1,-1.6,25,-6.83849,0.786251,4.31129,0.502378,0.52106,-0.0112312
2026_06_10_18_05_40.508,3.868,60.1,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,593.2,-791.2,-51,-1.1,-0.1,-2,25,-5.84001,4.1317,5.0181,-0.497767,0.295402,-0.398359
2026_06_10_18_05_40.517,3.868,60,0,0.779,0,0,0,0.026, ,0,0,0,0,0, ,601.8,-793.9,-56.3,-1.5,-0.3,-2.6,25,2.85381,1.26218,-0.426206,-0.855247,0.0834947,-0.955803
2026_06_10_18_05_40.548,3.868,59.9,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,611.9,-802.1,-58.3,-1.4,-0.5,-1.8,25,12.4722,-6.76485,-2.3393,-0.706177,-0.115499,-0.121934
2026_06_10_18_05_40.557,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,609,-799.3,-57.8,-1.4,-0.4,-1.2,25,8.90052,-3.63794,-1.71198,-0.663144,-0.0115081,0.467215
2026_06_10_18_05_40.591,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,602.6,-796,-53.8,-0.6,-0.3,-1.3,25,2.15312,-0.21681,2.27047,0.152891,0.0861463,0.341791
2026_06_10_18_05_40.598,3.868,60.1,0,0.781,0,0,0,0.026, ,0,0,0,0,0, ,603.2,-796.5,-54.5,-0.5,-0.5,-1.7,25,2.60367,-0.688364,1.45344,0.240527,-0.11301,-0.0668492
2026_06_10_18_05_40.629,3.868,60,0,0.781,0,0,0,0.026, ,0,0,0,0,0, ,605.1,-797.9,-54.3,-0.5,-0.5,-1.7,25,4.28708,-2.00378,1.55878,0.22587,-0.106123,-0.0627755
2026_06_10_18_05_40.636,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,605.4,-797.2,-53.7,-0.8,0,-1.2,25,4.31674,-1.20299,2.04551,-0.078753,0.38511,0.425815
2026_06_10_18_05_40.667,3.868,60,0,0.779,0,0,0,0.026, ,0,0,0,0,0, ,606,-797.6,-59.2,-0.8,-0.1,-0.7,25,4.63539,-1.51746,-3.41156,-0.073954,0.264689,0.884633
2026_06_10_18_05_40.676,3.868,59.9,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,600.8,-792.8,-59.6,-0.9,-0.6,-0.6,25,-0.688657,3.22874,-3.59148,-0.166401,-0.236206,0.927679
2026_06_10_18_05_40.706,3.868,60,0,0.78,0,0,0,0.028, ,0,0,0,0,0, ,597.5,-792.4,-58.8,-0.7,-1.2,-0.9,25,-3.84613,3.41977,-2.597,0.0376457,-0.803531,0.580289
2026_06_10_18_05_40.716,3.868,60.1,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,594.9,-793.7,-57.3,-0.6,-0.9,-1,25,-6.13252,1.951,-0.98445,0.132305,-0.463707,0.447975
2026_06_10_18_05_40.747,3.868,60.1,0,0.781,0,0,0,0.026, ,0,0,0,0,0, ,597.5,-800.9,-53.5,-0.5,-0.6,-1.3,25,-3.23806,-5.14853,2.75976,0.221196,-0.14459,0.129817
2026_06_10_18_05_40.755,3.868,60,0,0.781,0,0,0,0.026, ,0,0,0,0,0, ,593.3,-799.3,-54.8,-0.4,-0.1,-0.8,25,-7.11278,-3.2835,1.3312,0.30467,0.348986,0.606672
2026_06_10_18_05_40.786,3.868,60,0,0.781,0,0,0,0.027, ,0,0,0,0,0, ,591.4,-795.5,-55.1,-0.2,-0.2,-0.9,25,-8.52142,0.600792,0.959217,0.48001,0.230767,0.472749
2026_06_10_18_05_40.795,3.868,60,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,587.1,-795,-55.5,-0.4,-0.5,-1.4,25,-12.1712,1.04895,0.512951,0.256853,-0.0741548,-0.0408243
2026_06_10_18_05_40.825,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,590.8,-791.9,-55.2,-0.6,-0.3,-2,25,-7.84222,3.99055,0.772552,0.047295,0.12427,-0.620055
2026_06_10_18_05_40.835,3.868,60,0,0.779,0,0,0,0.026, ,0,0,0,0,0, ,596,-799.5,-53.1,-0.6,-0.1,-1.9,25,-2.32276,-3.62104,2.76149,0.0444129,0.310604,-0.485318
2026_06_10_18_05_40.866,3.868,60.1,0,0.779,0,0,0,0.027, ,0,0,0,0,0, ,594.6,-798.9,-52.7,-1.4,-0.3,-1.9,25,-3.53859,-2.81869,2.98102,-0.733918,0.0977701,-0.455744
2026_06_10_18_05_40.874,3.868,60.1,0,0.781,0,0,0,0.026, ,0,0,0,0,0, ,591.6,-799.3,-48.3,-1.7,0.2,-2,25,-6.23155,-3.0347,7.06531,-0.980055,0.576578,-0.524925
2026_06_10_18_05_40.905,3.868,60.1,0,0.781,0,0,0,0.026, ,0,0,0,0,0, ,595.4,-792.9,-60.4,-1.5,0.6,-2.4,25,-2.16755,3.35519,-5.09657,-0.726426,0.929255,-0.88075
2026_06_10_18_05_40.914,3.868,60.1,0,0.781,0,0,0,0.026, ,0,0,0,0,0, ,605.3,-796.3,-62.2,-1.4,-0.6,-2.6,25,7.56286,-0.145635,-6.53115,-0.585207,-0.290809,-1.02099
2026_06_10_18_05_40.945,3.868,60,0,0.782,0,0,0,0.026, ,0,0,0,0,0, ,607.2,-799.3,-61.4,-0.9,-0.5,-1.4,25,8.94413,-3.04535,-5.35753,-0.06478,-0.176135,0.204669
2026_06_10_18_05_40.953,3.868,60.1,0,0.78,0,0,0,0.027, ,0,0,0,0,0, ,599.3,-795.2,-57,-0.4,0.1,-1.1,25,0.739781,1.11528,-0.765119,0.423933,0.416317,0.483056
